Simulation,TrueValue,ExpectedValue,Bids,Asks,agent0_MM_pnl,agent0_MM_pos,agent1_NoisyInformedStrategy_pnl,agent1_NoisyInformedStrategy_pos,agent2_NoisyInformedStrategy_pnl,agent2_NoisyInformedStrategy_pos,agent3_NoisyInformedStrategy_pnl,agent3_NoisyInformedStrategy_pos,agent4_NoisyInformedStrategy_pnl,agent4_NoisyInformedStrategy_pos,agent5_NoisyInformedStrategy_pnl,agent5_NoisyInformedStrategy_pos,agent6_NoisyInformedStrategy_pnl,agent6_NoisyInformedStrategy_pos
0,"[100.0, 100.0, 100.0, 100.73675047762303, 100.73675047762303, 100.73675047762303, 100.73675047762303, 100.73675047762303, 100.73675047762303, 100.72122603916098, 100.72122603916098, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.19196898676452, 101.9699686133477, 101.9699686133477, 101.9699686133477, 101.9699686133477, 102.06556257633085, 102.06556257633085, 102.06556257633085, 102.06556257633085, 102.06556257633085, 102.06556257633085, 102.06556257633085, 102.06556257633085, 102.06556257633085, 102.06556257633085, 102.06556257633085, 102.06556257633085, 102.06556257633085, 102.06556257633085, 102.06556257633085, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 101.87224623999114, 102.14034374562846, 102.14034374562846, 102.14034374562846, 102.14034374562846, 102.14034374562846, 102.14034374562846, 102.14034374562846, 102.14034374562846, 102.14034374562846, 102.14034374562846, 103.84577436346706, 103.84577436346706, 103.84577436346706, 103.84577436346706, 103.84577436346706, 103.84577436346706, 103.84577436346706, 103.84577436346706, 103.84577436346706, 103.84577436346706, 103.84577436346706, 103.84577436346706]","[99.9924992904134, 99.9924992904134, 99.9924992904134, 99.98498890655706, 99.98498890655706, 99.98498890655706, 99.98498890655706, 99.98498890655706, 99.98498890655706, 99.97747408296941, 99.97747408296941, 99.9699890545112, 101.94098719152578, 101.88503086738886, 101.86501441382403, 101.84507305603739, 101.83501256135762, 101.82993292941796, 101.82000406330661, 101.8101311241527, 101.80995887966118, 101.80989347265422, 101.80987063038245, 101.80497207768373, 101.80009003500074, 101.79995649564245, 101.79982015129805, 101.790189476765, 101.79005508643245, 101.78993342335423, 101.70646138374262, 101.71285037672006, 101.71285037672006, 101.71285037672006, 101.7052551718779, 101.7052551718779, 101.7052551718779, 101.7052551718779, 101.7052551718779, 101.7052551718779, 101.7052551718779, 101.7052551718779, 101.7052551718779, 101.7052551718779, 101.7052551718779, 101.7052551718779, 101.7052551718779, 101.7052551718779, 101.7052551718779, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69767622789156, 101.69005817130147, 101.69005817130147, 101.69005817130147, 101.69005817130147, 101.69005817130147, 101.69005817130147, 101.69005817130147, 101.69005817130147, 101.69005817130147, 101.69005817130147, 101.68243642585206, 103.68006214906883, 103.68007323445117, 103.68012785170559, 103.68980860118619, 103.68985381710728, 103.68990320120957, 103.68992732170663, 103.68993023553662, 103.68992700726255, 103.6899480670902, 103.68995658147901]","[98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.0, 98.0, 98.0, 101.9, 101.85, 101.83, 101.81, 101.8, 101.8, 101.79, 101.78, 101.78, 101.78, 101.78, 101.77, 101.77, 101.77, 101.77, 101.76, 101.76, 101.76, 99.72, 99.73, 99.73, 99.73, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.71, 99.71, 99.71, 99.71, 99.71, 99.71, 99.71, 99.71, 99.71, 99.71, 99.71, 103.65, 103.65, 103.65, 103.66, 103.66, 103.66, 103.66, 103.66, 103.66, 103.66, 103.66]","[102.01, 102.01, 102.01, 101.98, 101.98, 101.98, 101.98, 101.98, 101.98, 101.97, 101.97, 101.99, 101.98, 101.92, 101.9, 101.88, 101.87, 101.86, 101.85, 101.84, 101.84, 101.84, 101.84, 101.84, 101.83, 101.83, 101.83, 101.82, 101.82, 101.82, 103.87, 103.87, 103.87, 103.87, 103.76, 103.76, 103.76, 103.76, 103.76, 103.76, 103.76, 103.76, 103.76, 103.76, 103.76, 103.76, 103.76, 103.76, 103.76, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.99, 103.69, 103.69, 103.69, 103.69, 103.69, 103.69, 103.69, 103.69, 103.69, 103.69, 103.67, 103.71, 103.71, 103.71, 103.72, 103.72, 103.72, 103.72, 103.72, 103.72, 103.72, 103.72]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7980310132354731, -2.7421240529419464, -5.304248105883829, -9.132434185296688, -12.22258925147409, -14.584713304415985, -18.232899383828837, -21.821085463241744, -24.11320951618366, -25.169271542654613, -25.637302555890088, -27.929426608832003, -30.171550661773892, -33.061705727951264, -36.52989180736411, -38.782015860306004, -42.190201939718904, -45.598388019131804, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -44.548544952393314, -45.25164240626154, -45.071642406261574, -45.08741676972866, -45.57051422359693, -45.702062950531044, -46.14516040439928, -46.46248349480045, -46.282483494800445, -45.97670913133338, -46.41980658520161, -46.551355312135726]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 4, 8, 14, 19, 23, 29, 35, 39, 41, 42, 46, 50, 55, 61, 65, 71, 77, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 78, 78, 77, 73, 71, 67, 64, 64, 65, 61, 59]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7080310132354839, 1.3660620264709564, 2.004093039706433, 2.004093039706433, 2.6121240529419083, 3.2201550661773837, 3.818186079412868, 4.4062170926483475, 3.758186079412866, 4.346217092648345, 4.934248105883825, 4.286217092648343, 4.864248105883817, 5.442279119119291, 6.020310132354766, 6.588341145590249, 7.156372158825732, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 6.946403545478034, 7.0821779089450985, 7.0821779089450985, 7.2179522724121625, 7.3437266358792215, 7.46950099934628, 7.283726635879219, 7.409500999346278, 7.223726635879217, 7.349500999346276, 7.475275362813335]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -3, -4, -5, -6, -7, -6, -7, -8, -7, -8, -9, -10, -11, -12, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -12, -12, -11, -10, -9, -10, -9, -10, -9, -8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7080310132354839, 1.3660620264709564, 2.004093039706433, 2.6221240529419134, 3.230155066177389, 3.838186079412864, 4.436217092648349, 5.024248105883828, 5.612279119119307, 5.612279119119307, 6.200310132354787, 6.778341145590261, 7.356372158825735, 7.934403172061209, 8.512434185296684, 9.080465198532167, 9.64849621176765, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.438527598419952, 9.614301961887008, 9.418527598419956, 9.222753234952904, 9.358527598419968, 9.484301961887027, 9.610076325354086, 9.735850688821145, 9.861625052288204, 9.861625052288204, 9.987399415755263, 10.113173779222322]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -9, -10, -11, -12, -13, -14, -15, -16, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -17, -16, -17, -18, -17, -16, -15, -14, -13, -13, -12, -11]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7080310132354839, -0.01999999999999602, 0.6180310132354805, 1.236062026470961, 1.8440930397064363, 2.4521240529419117, 3.050155066177396, 3.6381860794128755, 2.990155066177394, 3.5781860794128733, 4.166217092648353, 4.744248105883827, 5.322279119119301, 5.900310132354775, 5.262279119119299, 5.830310132354782, 6.3983411455902655, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.188372532242568, 6.364146895709624, 6.1683725322425715, 6.304146895709636, 6.4399212591767, 6.254146895709638, 6.379921259176697, 6.505695622643756, 6.631469986110815, 6.445695622643754, 6.571469986110813, 6.697244349577872]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -2, -3, -4, -5, -6, -5, -6, -7, -8, -9, -10, -9, -10, -11, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -12, -11, -12, -11, -10, -11, -10, -9, -8, -9, -8, -7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.7980310132354731, -0.7980310132354731, -0.14000000000000057, 0.49803101323547594, 1.1160620264709564, 1.7240930397064318, 2.332124052941907, 2.9301550661773916, 3.518186079412871, 4.10621709264835, 4.69424810588383, 5.282279119119309, 5.860310132354783, 6.4383411455902575, 7.016372158825732, 7.594403172061206, 8.16243418529669, 8.730465198532173, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.520496585184475, 8.656270948651539, 8.792045312118603, 8.927819675585667, 8.742045312118606, 8.556270948651544, 8.556270948651544, 8.370496585184483, 8.184722221717422, 8.310496585184481, 8.12472222171742]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -15, -14, -13, -14, -15, -15, -16, -17, -16, -17]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7080310132354839, 1.3660620264709564, 2.004093039706433, 2.6221240529419134, 3.230155066177389, 3.838186079412864, 4.436217092648349, 5.024248105883828, 5.612279119119307, 4.964248105883826, 4.316217092648344, 4.894248105883818, 5.4722791191192925, 6.050310132354767, 6.628341145590241, 7.196372158825724, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.764403172061208, 7.940177535528264, 8.075951898995328, 8.211726262462392, 8.347500625929456, 8.473274989396515, 8.599049352863574, 8.724823716330633, 8.539049352863572, 8.66482371633063, 8.47904935286357, 8.293274989396508]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -8, -7, -8, -9, -10, -11, -12, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -13, -12, -11, -10, -9, -8, -7, -6, -7, -6, -7, -8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7080310132354839, 1.3660620264709564, 2.004093039706433, 2.6221240529419134, 1.9440930397064307, 2.552124052941906, 3.1501550661773905, 2.502124052941909, 3.090155066177388, 2.4421240529419066, 3.030155066177386, 3.60818607941286, 3.60818607941286, 4.186217092648334, 4.764248105883809, 5.332279119119292, 5.900310132354775, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.690341519007077, 5.8661158824741335, 5.670341519007081, 5.474567155540029, 5.278792792072977, 5.404567155540036, 5.530341519007095, 5.656115882474154, 5.470341519007093, 5.596115882474152, 5.721890245941211, 5.84766460940827]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -4, -3, -4, -5, -4, -5, -4, -5, -6, -6, -7, -8, -9, -10, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -11, -10, -11, -12, -13, -12, -11, -10, -11, -10, -9, -8]"
