Simulation,TrueValue,ExpectedValue,Bids,Asks,agent0_MM_pnl,agent0_MM_pos,agent1_UninformedStrategy_pnl,agent1_UninformedStrategy_pos,agent2_UninformedStrategy_pnl,agent2_UninformedStrategy_pos,agent3_UninformedStrategy_pnl,agent3_UninformedStrategy_pos,agent4_UninformedStrategy_pnl,agent4_UninformedStrategy_pos,agent5_UninformedStrategy_pnl,agent5_UninformedStrategy_pos,agent6_UninformedStrategy_pnl,agent6_UninformedStrategy_pos
0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.80283720419126, 99.80283720419126, 99.80283720419126, 99.80283720419126, 99.80283720419126, 99.80283720419126, 99.80283720419126, 99.80283720419126, 99.80283720419126, 99.80283720419126, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 99.37453302678234, 98.53578398583636, 98.53578398583636, 98.53578398583636, 98.53578398583636, 98.53578398583636, 98.53578398583636, 98.53578398583636, 98.53578398583636, 98.53578398583636, 98.53578398583636, 98.53578398583636]","[99.9949352678865, 99.96999977020927, 99.97000003227804, 99.97000005537586, 99.97000005380899, 99.97000004883553, 99.9700000359194, 99.97000003954015, 99.97000004237442, 99.97000002678725, 99.97000002461418, 99.97000002275126, 99.97000001643049, 99.97000001093693, 99.97000001437678, 99.97000000575639, 99.97000000910114, 99.9700000120942, 99.84493265895617, 99.84499999819721, 99.8499996989385, 99.84999956331971, 99.84999959067007, 99.8499996289653, 99.84999964287088, 99.84999969184729, 99.84999972660052, 99.84999975595194, 99.72493273413103, 99.73000013633218, 99.72999995258824, 99.72999996642027, 99.72999994878931, 99.72999994499222, 99.72999995056209, 99.72999996245262, 99.72999998515425, 99.72999998056993, 99.72999998753356, 99.72999998847142, 99.72999998928275, 99.72999998999036, 99.72999998652747, 99.72999998731494, 99.72999998801687, 99.72999999209314, 99.72999999576514, 99.72999999284804, 99.72999999317445, 99.72999999347246, 99.72999998828165, 99.72999998612835, 99.7299999917072, 99.72999998958655, 99.7299999876173, 99.72999998804532, 99.72999999500328, 99.72999998881869, 99.7299999891692, 99.72999999347302, 99.7299999917371, 99.72999999010047, 99.72999999401942, 99.72999999595405, 99.72999999606121, 99.72999999448159, 99.72999998970288, 99.7299999899548, 99.72999998707297, 99.72999998737447, 99.72999998915212, 99.72999998939389, 99.72999998677525, 99.72999998566287, 99.72999998596235, 99.72999998357453, 99.72999998259316, 99.72999998550533, 99.72999998452462, 99.72999998481735, 99.72999998509918, 99.72999998537087, 99.72999998446274, 99.72999998703496, 99.7299999895183, 99.72999998969647, 99.72999998986866, 99.7299999911092, 99.72999999019635, 99.60493280930571, 99.5999998592771, 99.60000003234914, 99.60000005468588, 99.60000005202753, 99.6000000731289, 99.60000004227724, 99.60000003107717, 99.60000001537874, 99.60000001404521, 99.60000002371882]","[99.96, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.81, 99.81, 99.82, 99.82, 99.82, 99.82, 99.82, 99.82, 99.82, 99.82, 99.69, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.7, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57]","[100.03, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.88, 99.88, 99.88, 99.88, 99.88, 99.88, 99.88, 99.88, 99.88, 99.88, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.76, 99.64, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63]","[0, 0.2300000000000324, 0.35000000000003695, 0.5300000000000438, 0.7100000000000506, 0.8900000000000574, 1.1300000000000665, 1.250000000000071, 1.3700000000000756, 1.670000000000087, 1.8500000000000938, 2.0300000000001006, 2.2700000000001097, 2.510000000000119, 2.6300000000001234, 2.9300000000001347, 3.0500000000001393, 3.170000000000144, 3.3500000000001506, 3.56000000000013, 3.854325591617581, 4.034325591617588, 4.308651183235057, 4.4886511832350635, 4.385674408382684, 4.754325591617615, 5.028651183235084, 5.302976774852553, 6.433910721287859, 7.344844667723194, 6.813910721287883, 9.126712560593845, 7.884844667723215, 7.353910721287903, 7.53391072128791, 8.424844667723235, 10.737646507029197, 10.206712560593886, 11.09764650702921, 11.277646507029218, 11.457646507029224, 11.637646507029231, 11.10671256059392, 11.286712560593926, 11.466712560593933, 12.357646507029258, 13.248580453464584, 12.717646507029272, 12.897646507029279, 13.077646507029286, 11.835778614158656, 11.304844667723344, 12.906712560593988, 12.375778614158676, 11.844844667723365, 12.024844667723372, 14.337646507029334, 12.384844667723385, 12.564844667723392, 14.166712560594036, 13.635778614158724, 13.104844667723412, 14.706712560594056, 15.597646507029381, 15.777646507029388, 15.246712560594077, 13.293910721288128, 13.473910721288135, 12.232042828417505, 12.412042828417512, 13.302976774852837, 13.482976774852844, 12.241108881982214, 11.710174935546902, 11.89017493554691, 10.64830704267628, 10.117373096240968, 11.719240989111611, 11.1883070426763, 11.368307042676307, 11.548307042676313, 11.72830704267632, 11.197373096241009, 12.799240989111652, 14.401108881982296, 14.581108881982303, 14.76110888198231, 15.652042828417635, 15.121108881982323, 17.689540910309617, 15.761108881982366, 13.812676853655105, 16.12110888198238, 16.301108881982387, 22.866404966964197, 16.6611088819824, 14.71267685365514, 10.63581279700061, 10.815812797000618, 15.25267685365516]","[0, 4, 2, 2, 2, 2, 4, 2, 0, 4, 4, 4, 6, 8, 6, 10, 8, 6, 6, 6, 4, 4, 2, 2, 8, 4, 2, 0, -2, -4, -2, -8, -4, -2, -2, -4, -10, -8, -10, -10, -10, -10, -8, -8, -8, -10, -12, -10, -10, -10, -6, -4, -8, -6, -4, -4, -10, -4, -4, -8, -6, -4, -8, -10, -10, -8, -2, -2, 2, 2, 0, 0, 4, 6, 6, 10, 12, 8, 10, 10, 10, 10, 12, 8, 4, 4, 4, 2, 4, 2, 4, 6, 4, 4, -2, 4, 6, 10, 10, 6]","[0, -0.04000000000000625, -0.04000000000000625, -0.04000000000000625, -0.04000000000000625, -0.04000000000000625, -0.10000000000000853, -0.10000000000000853, -0.1600000000000108, -0.22000000000001307, -0.28000000000001535, -0.3400000000000176, -0.4000000000000199, -0.4000000000000199, -0.4000000000000199, -0.46000000000002217, -0.5200000000000244, -0.5200000000000244, -0.38283720419128997, -0.46000000000002217, -0.5371627958087544, -0.6143255916174866, -0.5971627958087566, -0.6743255916174888, -0.6571627958087589, -0.7343255916174911, -0.8114883874262233, -0.8886511832349555, -1.3941181564526062, -1.0786511832349532, -1.4641181564526136, -1.8495851296702739, -2.235052102887934, -2.6205190761055945, -3.005986049323255, -3.391453022540915, -3.7769199957585755, -4.162386968976236, -3.836919995758578, -3.5114530225409197, -3.1859860493232617, -2.8605190761056036, -3.245986049323264, -3.6314530225409243, -3.3059860493232662, -2.980519076105608, -3.3659860493232685, -3.0405190761056105, -3.4259860493232708, -3.811453022540931, -4.196919995758591, -4.582386968976252, -4.967853942193912, -4.642386968976254, -4.316919995758596, -4.702386968976256, -5.087853942193917, -4.762386968976259, -5.147853942193919, -5.533320915411579, -5.207853942193921, -5.5933209154115815, -5.978787888629242, -5.653320915411584, -6.038787888629244, -6.424254861846904, -6.098787888629246, -5.773320915411588, -5.44785394219393, -5.122386968976272, -5.5078539421939325, -5.893320915411593, -5.567853942193935, -5.242386968976277, -4.916919995758619, -4.591453022540961, -4.976919995758621, -5.362386968976281, -5.747853942193942, -6.133320915411602, -5.807853942193944, -5.482386968976286, -5.867853942193946, -5.542386968976288, -5.9278539421939485, -6.313320915411609, -6.698787888629269, -7.084254861846929, -6.758787888629271, -5.594571874465629, -6.698787888629269, -7.793003902792904, -6.758787888629271, -5.724571874465639, -6.818787888629274, -5.784571874465641, -6.878787888629276, -5.844571874465643, -4.8103558603020105, -5.9045718744656455]","[0, -1, 0, 1, 2, 3, 2, 3, 2, 1, 0, -1, -2, -1, 0, -1, -2, -1, -2, -1, 0, 1, 0, 1, 0, 1, 2, 3, 4, 3, 4, 5, 6, 7, 8, 9, 10, 11, 10, 9, 8, 7, 8, 9, 8, 7, 8, 7, 8, 9, 10, 11, 12, 11, 10, 11, 12, 11, 12, 13, 12, 13, 14, 13, 14, 15, 14, 13, 12, 11, 12, 13, 12, 11, 10, 9, 10, 11, 12, 13, 12, 11, 12, 11, 12, 13, 14, 15, 14, 13, 14, 15, 14, 13, 14, 13, 14, 13, 12, 13]","[0, -0.04000000000000625, -0.04000000000000625, -0.10000000000000853, -0.10000000000000853, -0.10000000000000853, -0.10000000000000853, -0.1600000000000108, -0.1600000000000108, -0.22000000000001307, -0.28000000000001535, -0.3400000000000176, -0.3400000000000176, -0.4000000000000199, -0.4000000000000199, -0.46000000000002217, -0.5200000000000244, -0.5800000000000267, -0.7771627958087635, -0.7700000000000244, -0.8471627958087566, -0.9243255916174888, -1.001488387426221, -0.9843255916174911, -0.9671627958087612, -1.0443255916174934, -1.0271627958087635, -1.1043255916174957, -0.6588586183998473, -1.0443255916175076, -1.429792564835168, -1.8152595380528282, -1.4897925648351702, -1.1643255916175121, -0.8388586183998541, -1.2243255916175144, -1.6097925648351747, -1.2843255916175167, -1.669792564835177, -2.0552595380528373, -1.7297925648351793, -1.4043255916175212, -1.0788586183998632, -1.4643255916175235, -1.8497925648351838, -2.235259538052844, -2.6207265112705045, -2.2952595380528464, -1.9697925648351884, -1.6443255916175303, -1.3188586183998723, -1.7043255916175326, -2.089792564835193, -1.7643255916175349, -1.4388586183998768, -1.1133916451822188, -1.498858618399879, -1.173391645182221, -0.847924671964563, -1.2333916451822233, -0.9079246719645653, -0.5824576987469072, -0.9679246719645676, -1.3533916451822279, -1.0279246719645698, -0.7024576987469118, -0.3769907255292537, -0.05152375231159567, 0.2739432209060624, 0.5994101941237204, 0.9248771673413785, 1.2503441405590365, 0.8648771673413762, 1.1903441405590343, 1.5158111137766923, 1.8412780869943504, 2.1667450602120084, 1.781278086994348, 2.106745060212006, 1.7212780869943458, 1.3358111137766855, 1.6612780869943435, 1.2758111137766832, 0.8903441405590229, 1.215811113776681, 1.541278086994339, 1.866745060211997, 2.192212033429655, 2.517679006647313, 1.2934629924836685, 2.327679006647301, 3.361895020810934, 4.396111034974567, 3.3018950208109317, 2.2076790066472967, 3.2418950208109294, 2.1476790066472944, 1.0534629924836594, 2.087679006647292, 0.9934629924836571]","[0, -1, 0, -1, 0, 1, 2, 1, 2, 1, 0, -1, 0, -1, 0, -1, -2, -3, -2, -3, -2, -1, 0, -1, -2, -1, -2, -1, -2, -1, 0, 1, 0, -1, -2, -1, 0, -1, 0, 1, 0, -1, -2, -1, 0, 1, 2, 1, 0, -1, -2, -1, 0, -1, -2, -3, -2, -3, -4, -3, -4, -5, -4, -3, -4, -5, -6, -7, -8, -9, -10, -11, -10, -11, -12, -13, -14, -13, -14, -13, -12, -13, -12, -11, -12, -13, -14, -15, -16, -15, -16, -17, -18, -17, -16, -17, -16, -15, -16, -15]","[0, -0.04000000000000625, -0.04000000000000625, -0.10000000000000853, -0.1600000000000108, -0.22000000000001307, -0.28000000000001535, -0.3400000000000176, -0.3400000000000176, -0.4000000000000199, -0.4000000000000199, -0.4000000000000199, -0.4000000000000199, -0.46000000000002217, -0.5200000000000244, -0.5200000000000244, -0.5200000000000244, -0.5200000000000244, -0.7171627958087612, -0.7100000000000222, -0.7871627958087544, -0.7700000000000244, -0.7528372041912945, -0.7356744083825646, -0.7185116125738347, -0.7956744083825669, -0.8728372041912991, -0.8556744083825691, -1.3611413816002198, -1.0456744083825669, -0.7202074351649088, -1.1056744083825691, -0.7802074351649111, -0.45474046194725304, -0.8402074351649134, -1.2256744083825737, -1.611141381600234, -1.285674408382576, -1.6711413816002363, -2.0566083548178966, -2.442075328035557, -2.8275423012532173, -2.502075328035559, -2.176608354817901, -2.5620753280355615, -2.947542301253222, -2.6220753280355638, -3.007542301253224, -2.682075328035566, -3.0675423012532264, -2.7420753280355683, -2.4166083548179103, -2.8020753280355706, -3.187542301253231, -2.862075328035573, -3.247542301253233, -3.6330092744708935, -3.3075423012532355, -2.9820753280355774, -3.3675423012532377, -3.753009274470898, -3.42754230125324, -3.8130092744709003, -3.4875423012532423, -3.8730092744709026, -3.5475423012532445, -3.2220753280355865, -2.8966083548179284, -2.5711413816002704, -2.9566083548179307, -2.6311413816002727, -2.3056744083826146, -1.9802074351649566, -2.365674408382617, -2.040207435164959, -2.425674408382619, -2.8111413816002795, -3.19660835481794, -2.8711413816002818, -2.5456744083826237, -2.931141381600284, -2.605674408382626, -2.280207435164968, -2.6656744083826283, -3.0511413816002886, -3.436608354817949, -3.111141381600291, -3.496608354817951, -3.171141381600293, -4.395357395763938, -3.361141381600305, -2.3269253674366723, -3.4211413816003073, -2.3869253674366746, -3.4811413816003096, -2.446925367436677, -1.4127093532730441, -0.3784933391094114, -1.4727093532730464, -0.4384933391094137]","[0, -1, 0, -1, -2, -3, -4, -5, -4, -5, -4, -3, -2, -3, -4, -3, -2, -1, 0, -1, 0, -1, -2, -3, -4, -3, -2, -3, -2, -3, -4, -3, -4, -5, -4, -3, -2, -3, -2, -1, 0, 1, 0, -1, 0, 1, 0, 1, 0, 1, 0, -1, 0, 1, 0, 1, 2, 1, 0, 1, 2, 1, 2, 1, 2, 1, 0, -1, -2, -1, -2, -3, -4, -3, -4, -3, -2, -1, -2, -3, -2, -3, -4, -3, -2, -1, -2, -1, -2, -1, -2, -3, -2, -3, -2, -3, -4, -5, -4, -5]","[0, -0.04000000000000625, -0.10000000000000853, -0.10000000000000853, -0.1600000000000108, -0.22000000000001307, -0.28000000000001535, -0.28000000000001535, -0.28000000000001535, -0.3400000000000176, -0.4000000000000199, -0.4000000000000199, -0.46000000000002217, -0.5200000000000244, -0.5800000000000267, -0.640000000000029, -0.640000000000029, -0.7000000000000313, -0.897162795808768, -0.9743255916175002, -1.0514883874262324, -1.0343255916175025, -1.1114883874262347, -1.1886511832349669, -1.171488387426237, -1.154325591617507, -1.137162795808777, -1.1200000000000472, -1.6254669732176978, -2.010933946435358, -1.6854669732177001, -2.0709339464353604, -1.7454669732177024, -2.1309339464353627, -1.8054669732177047, -2.190933946435365, -2.5764009196530253, -2.2509339464353673, -2.6364009196530276, -3.021867892870688, -3.4073348660883482, -3.7928018393060086, -4.178268812523669, -3.852801839306011, -3.527334866088353, -3.2018678928706947, -2.8764009196530367, -3.261867892870697, -3.6473348660883573, -3.3218678928706993, -2.9964009196530412, -2.670933946435383, -3.0564009196530435, -2.7309339464353855, -3.1164009196530458, -2.7909339464353877, -3.176400919653048, -2.85093394643539, -2.525466973217732, -2.9109339464353923, -3.2964009196530526, -3.681867892870713, -4.067334866088373, -4.452801839306034, -4.838268812523694, -4.512801839306036, -4.187334866088378, -4.572801839306038, -4.24733486608838, -3.921867892870722, -4.307334866088382, -4.692801839306043, -4.367334866088385, -4.752801839306045, -5.138268812523705, -4.812801839306047, -4.487334866088389, -4.8728018393060495, -5.25826881252371, -4.932801839306052, -4.607334866088394, -4.992801839306054, -4.667334866088396, -5.052801839306056, -5.438268812523717, -5.823735785741377, -6.209202758959037, -6.594669732176698, -6.980136705394358, -5.8159206912307155, -6.920136705394356, -5.885920691230723, -6.980136705394358, -8.074352719557993, -9.168568733721628, -8.134352719557995, -7.1001367053943625, -6.06592069123073, -7.160136705394365, -8.254352719558]","[0, -1, -2, -1, -2, -3, -4, -3, -2, -3, -4, -3, -4, -5, -6, -7, -6, -7, -6, -5, -4, -5, -4, -3, -4, -5, -6, -7, -6, -5, -6, -5, -6, -5, -6, -5, -4, -5, -4, -3, -2, -1, 0, -1, -2, -3, -4, -3, -2, -3, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -3, -2, -1, 0, -1, -2, -1, -2, -3, -2, -1, -2, -1, 0, -1, -2, -1, 0, -1, -2, -1, -2, -1, 0, 1, 2, 3, 4, 3, 4, 3, 4, 5, 6, 5, 4, 3, 4, 5]","[0, -0.04000000000000625, -0.04000000000000625, -0.04000000000000625, -0.04000000000000625, -0.10000000000000853, -0.1600000000000108, -0.1600000000000108, -0.22000000000001307, -0.28000000000001535, -0.28000000000001535, -0.3400000000000176, -0.4000000000000199, -0.46000000000002217, -0.46000000000002217, -0.5200000000000244, -0.5200000000000244, -0.5200000000000244, -0.38283720419128997, -0.37567440838255095, -0.36851161257381193, -0.44567440838254413, -0.5228372041912763, -0.5056744083825464, -0.4885116125738165, -0.5656744083825487, -0.6428372041912809, -0.7200000000000131, -1.2254669732176637, -1.610933946435324, -1.285466973217666, -1.6709339464353263, -1.3454669732176683, -1.0200000000000102, -1.4054669732176706, -1.0800000000000125, -1.4654669732176728, -1.1400000000000148, -1.525466973217675, -1.200000000000017, -1.5854669732176774, -1.2600000000000193, -0.9345330267823613, -1.3200000000000216, -1.705466973217682, -2.0909339464353422, -2.4764009196530026, -2.1509339464353445, -2.536400919653005, -2.921867892870665, -2.596400919653007, -2.270933946435349, -2.6564009196530094, -3.0418678928706697, -2.7164009196530117, -2.3909339464353536, -2.776400919653014, -2.450933946435356, -2.836400919653016, -3.2218678928706765, -2.8964009196530185, -2.5709339464353604, -2.2454669732177024, -2.6309339464353627, -2.3054669732177047, -1.9800000000000466, -1.6545330267823886, -2.040000000000049, -2.425466973217709, -2.8109339464353695, -3.19640091965303, -3.58186789287069, -3.256400919653032, -2.930933946435374, -3.3164009196530344, -2.9909339464353764, -2.6654669732177183, -2.3400000000000603, -2.014533026782402, -2.4000000000000625, -2.0745330267824045, -2.460000000000065, -2.1345330267824068, -2.520000000000067, -2.9054669732177274, -2.5800000000000693, -2.2545330267824113, -2.6400000000000716, -3.025466973217732, -4.249682987381377, -3.215466973217744, -4.309682987381379, -5.403899001545014, -4.369682987381381, -5.463899001545016, -4.429682987381383, -3.3954669732177507, -2.361250959054118, -3.455466973217753, -4.549682987381388]","[0, -1, 0, 1, 2, 1, 0, 1, 0, -1, 0, -1, -2, -3, -2, -3, -2, -1, -2, -3, -4, -3, -2, -3, -4, -3, -2, -1, 0, 1, 0, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, -2, -1, 0, 1, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 1, 2, 3, 2, 1, 0, 1, 0, -1, -2, -1, 0, 1, 2, 3, 2, 1, 2, 1, 0, -1, -2, -1, -2, -1, -2, -1, 0, -1, -2, -1, 0, 1, 0, 1, 2, 1, 2, 1, 0, -1, 0, 1]","[0, -0.030000000000001137, -0.09000000000000341, -0.15000000000000568, -0.21000000000000796, -0.21000000000000796, -0.21000000000000796, -0.21000000000000796, -0.21000000000000796, -0.21000000000000796, -0.21000000000000796, -0.21000000000000796, -0.27000000000001023, -0.27000000000001023, -0.27000000000001023, -0.3300000000000125, -0.3300000000000125, -0.3300000000000125, -0.19283720419127803, -0.27000000000001023, -0.2628372041912712, -0.2456744083825413, -0.3228372041912735, -0.4000000000000057, -0.38283720419127576, -0.46000000000000796, -0.5371627958087402, -0.6143255916174724, -0.16885861839982397, -0.5543255916174843, -0.22885861839982624, -0.6143255916174866, -0.2888586183998285, 0.036608354817829536, 0.3620753280354876, 0.6875423012531456, 0.3020753280354853, -0.08339164518217501, 0.24207532803548304, 0.5675423012531411, 0.8930092744707991, 0.5075423012531388, 0.8330092744707969, 1.158476247688455, 1.483943220906113, 1.0984762476884526, 0.7130092744707923, 1.0384762476884504, 1.3639432209061084, 1.6894101941237665, 2.0148771673414245, 2.3403441405590826, 2.6658111137767406, 2.9912780869943987, 2.6058111137767384, 2.220344140559078, 1.8348771673414177, 2.1603441405590758, 1.7748771673414154, 2.1003441405590735, 2.4258111137767315, 2.7512780869943896, 2.3658111137767293, 1.980344140559069, 2.305811113776727, 1.9203441405590667, 2.2458111137767247, 1.8603441405590644, 2.1858111137767224, 1.8003441405590621, 1.4148771673414018, 1.7403441405590598, 2.065811113776718, 2.391278086994376, 2.0058111137767156, 2.3312780869943737, 2.6567450602120317, 2.2712780869943714, 2.5967450602120294, 2.9222120334296875, 2.536745060212027, 2.151278086994367, 2.476745060212025, 2.0912780869943646, 1.7058111137767042, 2.0312780869943623, 1.645811113776702, 1.97127808699436, 2.296745060212018, 1.0725290460483734, 2.106745060212006, 3.140961074375639, 2.046745060212004, 0.9525290460483689, -0.14168696811526615, 0.8925290460483666, 1.9267450602119993, 2.960961074375632, 3.995177088539265, 2.9009610743756298]","[0, 1, 0, -1, -2, -1, 0, 1, 2, 3, 4, 5, 4, 5, 6, 5, 6, 7, 6, 7, 6, 5, 6, 7, 6, 7, 8, 9, 8, 9, 8, 9, 8, 7, 6, 5, 6, 7, 6, 5, 4, 5, 4, 3, 2, 3, 4, 3, 2, 1, 0, -1, -2, -3, -2, -1, 0, -1, 0, -1, -2, -3, -2, -1, -2, -1, -2, -1, -2, -1, 0, -1, -2, -3, -2, -3, -4, -3, -4, -5, -4, -3, -4, -3, -2, -3, -2, -3, -4, -3, -4, -5, -4, -3, -2, -3, -4, -5, -6, -5]"
