Simulation,TrueValue,ExpectedValue,Bids,Asks,agent0_MM_pnl,agent0_MM_pos,agent1_NoiseStrategy_pnl,agent1_NoiseStrategy_pos,agent2_NoiseStrategy_pnl,agent2_NoiseStrategy_pos,agent3_MeanReversionStrategy_pnl,agent3_MeanReversionStrategy_pos,agent4_MeanReversionStrategy_pnl,agent4_MeanReversionStrategy_pos,agent5_MomentumStrategy_pnl,agent5_MomentumStrategy_pos,agent6_MomentumStrategy_pnl,agent6_MomentumStrategy_pos
0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.97451970256456, 99.99115363887388, 99.99115363887388, 99.99115363887388, 99.59408417734447, 99.59408417734447, 99.59408417734447, 99.59408417734447, 99.59408417734447, 99.59408417734447, 99.59408417734447, 99.59408417734447, 99.59408417734447, 99.59408417734447, 99.59408417734447, 99.59408417734447, 99.59408417734447, 99.59408417734447, 99.40737030172265, 99.40737030172265, 99.40737030172265, 99.40737030172265, 99.40737030172265, 99.40737030172265, 99.40737030172265, 99.40737030172265, 99.40737030172265, 99.40737030172265, 99.40737030172265, 99.40737030172265, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.39205309688789, 99.80202217348108, 99.80202217348108, 99.80202217348108, 99.80202217348108, 99.80202217348108, 99.80202217348108, 99.80202217348108, 99.80202217348108, 99.80202217348108, 99.80202217348108, 99.80202217348108, 99.80202217348108, 99.80202217348108, 99.80202217348108, 99.80202217348108, 99.80202217348108, 99.80202217348108, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732, 99.67900631600732]","[99.99493526788646, 99.99493526788646, 99.99493526788646, 99.99493526788646, 99.99493526788646, 99.99493526788646, 99.99493526788646, 99.99493526788646, 99.98493256977129, 99.8949326276334, 99.90000013562144, 99.8999999686546, 99.77493270280819, 99.78000013633226, 99.77999996811822, 99.77999996642022, 99.77999996800521, 99.77999996237799, 99.77999994878058, 99.77999993715399, 99.77999992715317, 99.7799999184873, 99.77999991092126, 99.77999990426713, 99.77999989837492, 99.77999989312438, 99.69493275292471, 99.68999985720453, 99.69000003384454, 99.69000003622473, 99.69000002490058, 99.69000000531655, 99.68999998814851, 99.68999997329114, 99.68999996044008, 99.68999994927819, 99.68999993952625, 99.68999993095163, 99.60493280930578, 99.59999985791286, 99.60000003330798, 99.600000035581, 99.60000002429398, 99.6000000047477, 99.59999998761744, 99.59999997279536, 99.59999995997643, 99.59999994884343, 99.59999993911745, 99.59999993056616, 99.59999992299994, 99.59999991626464, 99.59999991023491, 99.59999990480834, 99.5999998999007, 99.59999989544234, 99.59999989137528, 99.59999988765085, 99.59999988422808, 99.59999988107211, 99.59999987815323, 99.59999987544593, 99.59999987292818, 99.51493286568689, 99.50999985862195, 99.51000003277152, 99.51000003493728, 99.51000002368737, 99.51000000417885, 99.50999998708639, 99.50999997229958, 99.50999995951275, 99.50999994840868, 99.50999993870865, 99.50999993018071, 99.50999992263546, 99.50999991591914, 99.5099999099066, 99.50999990449563, 99.50999989960224, 99.42493292206798, 99.41999985856826, 99.42000003288574, 99.42000003506757, 99.42000002380968, 99.42000000429397, 99.4199999871943, 99.41999997240075, 99.41999995960771, 99.41999994849802, 99.41999993879288, 99.41999993026035, 99.41999992271094, 99.41999991599083, 99.41999990997483, 99.41999990456074, 99.41999989966446, 99.41999989521652, 99.41999989115901, 99.41999988744337]","[99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.95, 99.86, 99.87, 99.87, 99.74, 99.75, 99.75, 99.75, 99.75, 99.75, 99.75, 99.75, 99.75, 99.75, 99.75, 99.75, 99.75, 99.75, 99.66, 99.66, 99.66, 99.66, 99.66, 99.66, 99.66, 99.66, 99.66, 99.66, 99.66, 99.66, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.57, 99.48, 99.48, 99.48, 99.48, 99.48, 99.48, 99.48, 99.48, 99.48, 99.48, 99.48, 99.48, 99.48, 99.48, 99.48, 99.48, 99.48, 99.39, 99.39, 99.39, 99.39, 99.39, 99.39, 99.39, 99.39, 99.39, 99.39, 99.39, 99.39, 99.39, 99.39, 99.39, 99.39, 99.39, 99.39, 99.39, 99.39]","[100.03, 100.03, 100.03, 100.03, 100.03, 100.03, 100.03, 100.03, 100.02, 99.93, 99.93, 99.93, 99.81, 99.81, 99.81, 99.81, 99.81, 99.81, 99.81, 99.81, 99.81, 99.81, 99.81, 99.81, 99.81, 99.81, 99.73, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.72, 99.64, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.63, 99.55, 99.54, 99.54, 99.54, 99.54, 99.54, 99.54, 99.54, 99.54, 99.54, 99.54, 99.54, 99.54, 99.54, 99.54, 99.54, 99.54, 99.46, 99.45, 99.45, 99.45, 99.45, 99.45, 99.45, 99.45, 99.45, 99.45, 99.45, 99.45, 99.45, 99.45, 99.45, 99.45, 99.45, 99.45, 99.45, 99.45]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.13999999999998636, 0.15769272225224995, 0.1553854445045033, 0.947217089815581, 1.5190487351266597, 2.0708803804377283, 2.622712025748797, 2.8027120257488036, 2.6108803804377487, 1.9872170898156298, 1.363553799193511, 0.739890508571392, 0.11622721794927315, -0.5074360726728457, -1.1310993632949646, -1.7547626539170835, -2.3784259445392024, -3.7489447376486, -4.114204134203277, -4.499463530757964, -4.884722927312652, -5.269982323867339, -6.280501116976723, -7.291019910086106, -8.30153870319549, -9.312057496304874, -10.322576289414258, -11.333095082523641, -12.343613875633025, -13.415401488081443, -13.63129529430563, -13.867189100529828, -14.103082906754025, -14.338976712978223, -15.050764325426627, -15.762551937875031, -16.474339550323435, -17.18612716277184, -17.897914775220244, -18.609702387668648, -19.321490000117052, -20.033277612565456, -20.74506522501386, -21.456852837462264, -22.16864044991067, -22.880428062359073, -23.592215674807477, -24.30400328725588, -25.015790899704285, -25.72757851215269, -26.439366124601094, -27.151153737049498, -27.862941349497902, -28.574728961946306, -27.64664026802197, -26.862595921059835, -26.098551574097684, -25.334507227135532, -24.57046288017338, -23.282374186249086, -21.994285492324792, -20.706196798400498, -19.418108104476204, -18.13001941055191, -16.841930716627616, -15.553842022703321, -14.265753328779027, -12.977664634854733, -11.689575940930439, -10.401487247006145, -9.11339855308185, -8.317373289052597, -7.599360657037977, -6.9013480250233386, -6.2033353930087, -5.505322760994062, -4.349297496964795, -3.193272232935527, -2.03724696890626, -0.8812217048769924, 0.27480355915227506, 1.4308288231815425, 2.58685408721081, 3.7428793512400773, 4.898904615269345, 6.054929879298612, 7.21095514332788, 8.366980407357147, 9.523005671386414, 10.679030935415682, 11.83505619944495]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4, -6, -8, -10, -12, -12, -10, -6, -2, 2, 6, 10, 14, 18, 22, 26, 28, 30, 32, 34, 38, 42, 46, 50, 54, 58, 62, 66, 68, 70, 72, 74, 78, 82, 86, 90, 94, 98, 102, 106, 110, 114, 118, 122, 126, 130, 134, 138, 142, 146, 150, 154, 158, 160, 162, 164, 166, 170, 174, 178, 182, 186, 190, 194, 198, 202, 206, 210, 214, 218, 220, 222, 224, 226, 230, 234, 238, 242, 246, 250, 254, 258, 262, 266, 270, 274, 278, 282, 286]","[0, 0, 0, 0, 0, 0, 0, 0, 0, -0.028846361126113607, 0.03230727774776199, 0.09346091662163758, -0.24245490603389896, -0.45837072868943096, -0.674286551344963, -0.890202374000495, -0.7342865513449652, -0.5783707286894355, -0.4224549060339058, -0.26653908337837606, -0.11062326072284634, 0.045292561932683384, 0.2012083845882131, 0.35712420724374283, 0.5130400298992726, 0.6689558525548023, 1.0115855508321516, 1.2642152491094976, 1.5168449473868435, 1.7694746456641894, 2.0221043439415354, 2.2747340422188813, 2.5273637404962273, 2.779993438773573, 3.032623137050919, 3.285252835328265, 3.537882533605611, 3.790512231882957, 4.058459134995061, 4.236406038107162, 4.4143529412192635, 4.5922998443313645, 4.7702467474434656, 4.948193650555567, 5.126140553667668, 5.304087456779769, 5.48203435989187, 5.659981263003971, 5.837928166116072, 6.015875069228173, 6.193821972340274, 6.371768875452375, 6.549715778564476, 6.727662681676577, 6.905609584788678, 7.083556487900779, 7.26150339101288, 7.439450294124981, 7.617397197237082, 7.795344100349183, 7.973291003461284, 8.151237906573385, 8.329184809685486, 8.097162636204402, 7.7751404627233285, 7.453118289242255, 7.131096115761181, 6.809073942280108, 6.487051768799034, 6.165029595317961, 5.843007421836887, 5.520985248355814, 5.19896307487474, 4.876940901393667, 4.554918727912593, 4.23289655443152, 3.910874380950446, 3.5888522074693725, 3.266830033988299, 2.9448078605072254, 2.745801544499912, 2.456795228492595, 2.1677889124852783, 1.8787825964779614, 1.5897762804706446, 1.3007699644633277, 1.0117636484560109, 0.722757332448694, 0.43375101644137715, 0.1447447004340603, -0.14426161557325656, -0.4332679315805734, -0.7222742475878903, -1.0112805635952071, -1.300286879602524, -1.5892931956098408, -1.8782995116171577, -2.1673058276244745, -2.4563121436317914, -2.7453184596391083]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 5, 6, 7, 6, 5, 4, 3, 2, 1, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -35, -36, -37, -38, -39, -40, -41, -42, -43, -44, -45, -46, -47, -48, -49, -50, -51, -52, -53, -54, -55, -56, -57, -58, -59, -60, -61, -62, -63, -64, -65, -66, -67, -68, -69, -70, -71, -72, -73, -74, -75, -76, -77]","[0, 0, 0, 0, 0, 0, 0, 0, 0, -0.028846361126113607, 0.03230727774776199, 0.09346091662163758, -0.24245490603389896, -0.45837072868943096, -0.674286551344963, -0.890202374000495, -1.106118196656027, -0.9502023740004972, -0.7942865513449675, -0.6383707286894378, -0.48245490603390806, -0.32653908337837834, -0.1706232607228486, -0.01470743806731889, 0.14120838458821083, 0.29712420724374056, 0.6397539055210899, 0.8923836037984358, 1.1450133020757818, 1.3976430003531277, 1.6502726986304737, 1.9029023969078196, 2.1555320951851655, 2.4081617934625115, 2.6607914917398574, 2.9134211900172033, 3.1660508882945493, 3.418680586571895, 3.6866274896839997, 3.8645743927961007, 4.042521295908202, 4.220468199020303, 4.398415102132404, 4.576362005244505, 4.754308908356606, 4.932255811468707, 5.110202714580808, 5.288149617692909, 5.46609652080501, 5.644043423917111, 5.821990327029212, 5.999937230141313, 6.177884133253414, 6.355831036365515, 6.533777939477616, 6.711724842589717, 6.889671745701818, 7.067618648813919, 7.2455655519260205, 7.4235124550381215, 7.601459358150223, 7.779406261262324, 7.957353164374425, 7.72533099089334, 7.403308817412267, 7.081286643931193, 6.75926447045012, 6.437242296969046, 6.115220123487973, 5.793197950006899, 5.4711757765258255, 5.149153603044752, 4.8271314295636785, 4.505109256082605, 4.183087082601531, 3.861064909120458, 3.5390427356393843, 3.217020562158311, 2.8949983886772372, 2.5729762151961637, 2.3739698991888503, 2.0849635831815334, 1.7959572671742166, 1.5069509511668997, 1.2179446351595828, 0.928938319152266, 0.6399320031449491, 0.3509256871376323, 0.061919371130315426, -0.22708694487700143, -0.5160932608843183, -0.8050995768916351, -1.094105892898952, -1.3831122089062688, -1.6721185249135857, -1.9611248409209026, -2.2501311569282194, -2.5391374729355363, -2.828143788942853, -3.11715010495017]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 5, 6, 7, 8, 7, 6, 5, 4, 3, 2, 1, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -35, -36, -37, -38, -39, -40, -41, -42, -43, -44, -45, -46, -47, -48, -49, -50, -51, -52, -53, -54, -55, -56, -57, -58, -59, -60, -61, -62, -63, -64, -65, -66, -67, -68, -69, -70, -71, -72, -73, -74, -75]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06115363887387559, 0.12230727774775119, -0.21360854490778536, -0.42952436756331736, -0.6454401902188494, -0.8613560128743813, -1.0772718355299133, -1.2931876581854453, -1.2931876581854453, -1.2931876581854453, -1.2931876581854453, -1.2931876581854453, -1.2931876581854453, -1.2931876581854453, -1.2931876581854453, -1.2931876581854453, -1.2931876581854453, -1.6158173564627987, -1.9284470547401469, -2.241076753017495, -2.5537064512948433, -2.5537064512948433, -2.5537064512948433, -2.5537064512948433, -2.5537064512948433, -2.5537064512948433, -2.5537064512948433, -2.5537064512948433, -2.5537064512948433, -2.8016533544069517, -3.039600257519055, -3.2775471606311584, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.2634718902621813, -3.00144971678111, -2.739427543300039, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.258399053811644, -2.0293927378043293, -1.8003864217970147, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 11, 12, 12, 12, 12, 12, 12, 12, 12, 12, 13, 14, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 18, 19, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 21, 22, 23, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06115363887387559, 0.12230727774775119, -0.21360854490778536, -0.42952436756331736, -0.6454401902188494, -0.8613560128743813, -1.0772718355299133, -1.2931876581854453, -1.2931876581854453, -1.2931876581854453, -1.2931876581854453, -1.2931876581854453, -1.2931876581854453, -1.2931876581854453, -1.2931876581854453, -1.2931876581854453, -1.2931876581854453, -1.6158173564627987, -1.9284470547401469, -2.241076753017495, -2.5537064512948433, -2.5537064512948433, -2.5537064512948433, -2.5537064512948433, -2.5537064512948433, -2.5537064512948433, -2.5537064512948433, -2.5537064512948433, -2.5537064512948433, -2.8016533544069517, -3.039600257519055, -3.2775471606311584, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.5154940637432617, -3.2634718902621813, -3.00144971678111, -2.739427543300039, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.4774053698189675, -2.258399053811644, -2.0293927378043293, -1.8003864217970147, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897, -1.5713801057897]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 11, 12, 12, 12, 12, 12, 12, 12, 12, 12, 13, 14, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 18, 19, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 21, 22, 23, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]","[0, 0, 0, 0, 0, 0, 0, 0, 0, -0.04115363887387957, -0.17230727774776256, -0.2934609166216404, -0.01754509396610615, 0.12837072868941846, 0.2842865513449482, 0.4402023740004779, 0.5961181966560076, 0.7520340193115373, 0.9079498419670671, 1.0638656646225968, 1.2197814872781265, 1.3756973099336562, 1.531613132589186, 1.6875289552447157, 1.8434447779002454, 1.9993606005557751, 2.3419902988331245, 2.5946199971104704, 2.8472496953878164, 3.0998793936651623, 3.3525090919425082, 3.605138790219854, 3.8577684884972, 4.110398186774546, 4.363027885051892, 4.615657583329238, 4.868287281606584, 5.12091697988393, 5.388863882996034, 5.566810786108135, 5.744757689220236, 5.922704592332337, 6.100651495444438, 6.2785983985565395, 6.4565453016686405, 6.6344922047807415, 6.812439107892843, 6.990386011004944, 7.168332914117045, 7.346279817229146, 7.524226720341247, 7.702173623453348, 7.880120526565449, 8.05806742967755, 8.236014332789651, 8.413961235901752, 8.591908139013853, 8.769855042125954, 8.947801945238055, 9.125748848350156, 9.303695751462257, 9.481642654574358, 9.65958955768646, 9.427567384205375, 9.105545210724301, 8.783523037243228, 8.461500863762154, 8.13947869028108, 7.817456516800007, 7.495434343318934, 7.17341216983786, 6.851389996356787, 6.529367822875713, 6.2073456493946395, 5.885323475913566, 5.563301302432492, 5.241279128951419, 4.919256955470345, 4.597234781989272, 4.275212608508198, 4.076206292500885, 3.787199976493568, 3.498193660486251, 3.2091873444789343, 2.9201810284716174, 2.6311747124643006, 2.3421683964569837, 2.053162080449667, 1.76415576444235, 1.4751494484350332, 1.1861431324277163, 0.8971368164203994, 0.6081305004130826, 0.31912418440576573, 0.030117868398448877, -0.258888447608868, -0.5478947636161848, -0.8369010796235017, -1.1259073956308185, -1.4149137116381354]","[0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -35, -36, -37, -38, -39, -40, -41, -42, -43, -44, -45, -46, -47, -48, -49, -50, -51, -52, -53, -54, -55, -56, -57, -58, -59, -60, -61, -62, -63, -64, -65, -66, -67, -68, -69, -70, -71, -72, -73, -74, -75, -76, -77, -78, -79, -80, -81, -82, -83, -84, -85, -86, -87, -88, -89, -90, -91]","[0, 0, 0, 0, 0, 0, 0, 0, 0, -0.04115363887387957, -0.17230727774776256, -0.2934609166216404, -0.01754509396610615, 0.12837072868941846, 0.2842865513449482, 0.4402023740004779, 0.5961181966560076, 0.7520340193115373, 0.9079498419670671, 1.0638656646225968, 1.2197814872781265, 1.3756973099336562, 1.531613132589186, 1.6875289552447157, 1.8434447779002454, 1.9993606005557751, 2.3419902988331245, 2.5946199971104704, 2.8472496953878164, 3.0998793936651623, 3.3525090919425082, 3.605138790219854, 3.8577684884972, 4.110398186774546, 4.363027885051892, 4.615657583329238, 4.868287281606584, 5.12091697988393, 5.388863882996034, 5.566810786108135, 5.744757689220236, 5.922704592332337, 6.100651495444438, 6.2785983985565395, 6.4565453016686405, 6.6344922047807415, 6.812439107892843, 6.990386011004944, 7.168332914117045, 7.346279817229146, 7.524226720341247, 7.702173623453348, 7.880120526565449, 8.05806742967755, 8.236014332789651, 8.413961235901752, 8.591908139013853, 8.769855042125954, 8.947801945238055, 9.125748848350156, 9.303695751462257, 9.481642654574358, 9.65958955768646, 9.427567384205375, 9.105545210724301, 8.783523037243228, 8.461500863762154, 8.13947869028108, 7.817456516800007, 7.495434343318934, 7.17341216983786, 6.851389996356787, 6.529367822875713, 6.2073456493946395, 5.885323475913566, 5.563301302432492, 5.241279128951419, 4.919256955470345, 4.597234781989272, 4.275212608508198, 4.076206292500885, 3.787199976493568, 3.498193660486251, 3.2091873444789343, 2.9201810284716174, 2.6311747124643006, 2.3421683964569837, 2.053162080449667, 1.76415576444235, 1.4751494484350332, 1.1861431324277163, 0.8971368164203994, 0.6081305004130826, 0.31912418440576573, 0.030117868398448877, -0.258888447608868, -0.5478947636161848, -0.8369010796235017, -1.1259073956308185, -1.4149137116381354]","[0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -35, -36, -37, -38, -39, -40, -41, -42, -43, -44, -45, -46, -47, -48, -49, -50, -51, -52, -53, -54, -55, -56, -57, -58, -59, -60, -61, -62, -63, -64, -65, -66, -67, -68, -69, -70, -71, -72, -73, -74, -75, -76, -77, -78, -79, -80, -81, -82, -83, -84, -85, -86, -87, -88, -89, -90, -91]"
