Simulation,TrueValue,ExpectedValue,Bids,Asks,agent0_MM_pnl,agent0_MM_pos,agent1_MomentumStrategy_pnl,agent1_MomentumStrategy_pos,agent2_MomentumStrategy_pnl,agent2_MomentumStrategy_pos,agent3_MomentumStrategy_pnl,agent3_MomentumStrategy_pos,agent4_MomentumStrategy_pnl,agent4_MomentumStrategy_pos,agent5_MomentumStrategy_pnl,agent5_MomentumStrategy_pos,agent6_MomentumStrategy_pnl,agent6_MomentumStrategy_pos
0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.27664157258128, 100.79284469352433, 100.79284469352433, 100.79284469352433, 100.79284469352433, 100.79284469352433, 100.79284469352433, 101.1115847147389, 101.11094990486329, 101.11094990486329, 101.11094990486329, 101.36811158783975, 101.36811158783975, 101.36811158783975, 101.41699003321872, 101.41699003321872, 101.41699003321872, 101.0157252416443, 101.0157252416443, 101.0157252416443, 101.0157252416443, 101.0157252416443, 101.0157252416443, 101.0157252416443, 101.0157252416443, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.33889715294511, 101.46311473722815, 101.46311473722815, 101.46311473722815, 101.46311473722815, 101.46311473722815, 101.46311473722815, 101.46311473722815, 101.46311473722815, 101.46311473722815, 101.46311473722815, 101.46311473722815, 101.46311473722815, 101.46311473722815, 101.46311473722815, 101.46311473722815, 101.48335570020636, 101.48335570020636, 101.48335570020636, 101.48335570020636, 101.48335570020636, 101.48335570020636, 101.3414382046796, 101.3414382046796, 101.3414382046796]","[99.9949352678865, 99.9949352678865, 99.9949352678865, 99.9949352678865, 99.9949352678865, 99.9949352678865, 99.9949352678865, 99.9949352678865, 99.9949352678865, 99.9949352678865, 99.98493256977132, 99.95999980750956, 99.96000000027915, 99.95999997493273, 99.95999994682566, 99.95999992518277, 99.95999990879899, 99.95999989614967, 99.9599998861493, 99.9599998780688, 99.95999987141471, 99.95999986584556, 99.95999986111902, 99.9599998570589, 99.95999985353475, 99.95999985044752, 99.95999984772118, 99.95999984529622, 99.95999984312544, 99.95999984117107, 99.95999983940234, 99.9599998377941, 99.83493266522079, 99.82999989904545, 99.83000000275678, 99.82999997542656, 99.82999994803167, 99.82999992688438, 99.70493274666009, 99.57493282809948, 99.56999989904536, 99.57000000275677, 99.44493290953885, 99.4399998990453, 99.44000000275678, 99.31493299097808, 99.30999989904528, 99.31000000275682, 99.18493307241752, 99.1799998990453, 99.18000000275688, 99.17999997542671, 99.17999994803178, 99.17999992688445, 99.17999991074525, 99.17999989819185, 99.05493315385694, 99.04999989904528, 99.05000000275675, 99.0499999754267, 99.04999994803177, 99.0499999268845, 99.04999991074523, 99.04999989819184, 99.049999888206, 99.04999988009641, 99.04999987339066, 99.04999986775869, 99.04999986296467, 99.04999985883636, 99.04999985524519, 99.04999985209328, 99.04999984930517, 99.04999984682172, 99.04999984459558, 99.04999984258899, 98.92493323529634, 98.91999989904524, 98.92000000275678, 98.91999997542663, 98.91999994803172, 98.91999992688446, 98.91999991074526, 98.9199998981919, 98.91999988820605, 98.9199998800965, 98.91999987339064, 98.91999986775872, 98.91999986296467, 98.9199998588364, 98.91999985524517, 98.79493331673568, 98.78999989904521, 98.7900000027568, 98.78999997542665, 98.7899999480318, 98.78999992688453, 98.66493339817507, 98.65999989904519, 98.66000000275682]","[99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.95, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.8, 99.8, 99.8, 99.8, 99.8, 99.8, 99.67, 99.54, 99.54, 99.54, 99.41, 99.41, 99.41, 99.28, 99.28, 99.28, 99.15, 99.15, 99.15, 99.15, 99.15, 99.15, 99.15, 99.15, 99.02, 99.02, 99.02, 99.02, 99.02, 99.02, 99.02, 99.02, 99.02, 99.02, 99.02, 99.02, 99.02, 99.02, 99.02, 99.02, 99.02, 99.02, 99.02, 99.02, 98.89, 98.89, 98.89, 98.89, 98.89, 98.89, 98.89, 98.89, 98.89, 98.89, 98.89, 98.89, 98.89, 98.89, 98.89, 98.76, 98.76, 98.76, 98.76, 98.76, 98.76, 98.63, 98.63, 98.63]","[100.03, 100.03, 100.03, 100.03, 100.03, 100.03, 100.03, 100.03, 100.03, 100.03, 100.02, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.87, 99.86, 99.86, 99.86, 99.86, 99.86, 99.74, 99.61, 99.6, 99.6, 99.48, 99.47, 99.47, 99.35, 99.34, 99.34, 99.22, 99.21, 99.21, 99.21, 99.21, 99.21, 99.21, 99.21, 99.09, 99.08, 99.08, 99.08, 99.08, 99.08, 99.08, 99.08, 99.08, 99.08, 99.08, 99.08, 99.08, 99.08, 99.08, 99.08, 99.08, 99.08, 99.08, 99.08, 98.96, 98.95, 98.95, 98.95, 98.95, 98.95, 98.95, 98.95, 98.95, 98.95, 98.95, 98.95, 98.95, 98.95, 98.95, 98.83, 98.82, 98.82, 98.82, 98.82, 98.82, 98.7, 98.69, 98.69]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9598494354876834, 4.039698870975343, 6.1195483064630025, 8.199397741950662, 10.279247177438322, 12.359096612925981, 14.43894604841364, 16.5187954839013, 18.59864491938896, 20.67849435487662, 22.75834379036428, 24.83819322585194, 26.918042661339598, 28.997892096827258, 31.077741532314917, 33.15759096780258, 35.237440403290236, 37.317289838777896, 39.397139274265555, 41.476988709753215, 43.556838145240874, 48.733906306386814, 54.69097446753281, 60.64804262867881, 66.6051107898248, 72.5621789509708, 78.5192471121168, 86.3887554005502, 95.03445482972992, 104.46015425890963, 113.88585368808933, 124.85452321512778, 136.60319274216636, 148.35186226920496, 160.39380246851732, 173.21574266782966, 186.037682867142, 196.45203431700781, 207.6463857668736, 218.8407372167394, 230.0350886666052, 241.22944011647098, 252.42379156633677, 263.6181430162027, 274.81249446606864, 287.94587738373934, 301.85926030141, 315.7726432190807, 329.68602613675137, 343.59940905442204, 357.5127919720927, 371.4261748897634, 385.33955780743406, 399.25294072510474, 413.1663236427754, 427.0797065604461, 440.99308947811676, 454.90647239578743, 468.8198553134581, 482.7332382311288, 496.64662114879945, 510.5600040664701, 524.4733869841405, 538.3867699018108, 552.3001528194811, 566.95884124285, 582.3975296662188, 597.8362180895876, 613.2749065129565, 628.7135949363253, 644.1522833596941, 659.590971783063, 675.0296602064318, 690.4683486298006, 705.9070370531695, 721.3457254765383, 736.7844138999071, 752.223102323276, 767.6617907466448, 783.1004791700136, 798.6606133712514, 815.0007475724899, 831.3408817737284, 847.6810159749668, 864.0211501762053, 880.3612843774438, 895.8499136055211, 912.1185428335984, 928.3871720616758]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84, 90, 96, 102, 108, 114, 120, 126, 132, 138, 144, 150, 156, 162, 168, 174, 180, 186, 192, 198, 204, 210, 216, 222, 228, 234, 240, 246, 252, 258, 264, 270, 276, 282, 288, 294, 300, 306, 312, 318, 324, 330, 336, 342, 348, 354, 360, 366, 372, 378, 384, 390, 396, 402, 408, 414, 420, 426, 432, 438, 444, 450, 456, 462, 468, 474, 480, 486, 492, 498, 504, 510, 516, 522, 528, 534]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32664157258128057, -0.6732831451625572, -1.0199247177438338, -1.3665662903251103, -1.713207862906387, -2.0598494354876635, -2.40649100806894, -2.7531325806502167, -3.0997741532314933, -3.44641572581277, -3.7930572983940465, -4.139698870975323, -4.4863404435566, -4.832982016137876, -5.179623588719153, -5.526265161300429, -5.872906733881706, -6.219548306462983, -6.566189879044259, -6.912831451625536, -7.259473024206812, -8.122317717731136, -9.115162411255469, -10.108007104779801, -11.100851798304134, -12.093696491828467, -13.0865411853528, -14.3981259000917, -15.839075804954987, -17.41002570981827, -18.980975614681554, -20.809087202521297, -22.76719879036105, -24.725310378200803, -26.73230041141953, -28.869290444638253, -31.006280477856976, -32.74200571950128, -34.60773096114558, -36.473456202789876, -38.339181444434175, -40.20490668607847, -42.07063192772277, -43.93635716936707, -45.80208241101137, -47.99097956395647, -50.309876716901584, -52.6287738698467, -54.94767102279181, -57.26656817573692, -59.585465328682034, -61.904362481627146, -64.22325963457226, -66.54215678751737, -68.86105394046248, -71.1799510934076, -73.49884824635271, -75.81774539929782, -78.13664255224293, -80.45553970518804, -82.77443685813316, -85.09333401107827, -87.41223116402338, -89.7311283169685, -92.0500254699136, -94.49314020714176, -97.06625494436992, -99.63936968159807, -102.21248441882622, -104.78559915605437, -107.35871389328253, -109.93182863051068, -112.50494336773883, -115.07805810496698, -117.65117284219514, -120.22428757942329, -122.79740231665144, -125.3705170538796, -127.94363179110775, -130.5167465283359, -133.11010222854225, -135.8334579287486, -138.55681362895496, -141.2801693291613, -144.00352502936767, -146.72688072957402, -149.30831893425363, -152.01975713893324, -154.73119534361285]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -35, -36, -37, -38, -39, -40, -41, -42, -43, -44, -45, -46, -47, -48, -49, -50, -51, -52, -53, -54, -55, -56, -57, -58, -59, -60, -61, -62, -63, -64, -65, -66, -67, -68, -69, -70, -71, -72, -73, -74, -75, -76, -77, -78, -79, -80, -81, -82, -83, -84, -85, -86, -87, -88, -89]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32664157258128057, -0.6732831451625572, -1.0199247177438338, -1.3665662903251103, -1.713207862906387, -2.0598494354876635, -2.40649100806894, -2.7531325806502167, -3.0997741532314933, -3.44641572581277, -3.7930572983940465, -4.139698870975323, -4.4863404435566, -4.832982016137876, -5.179623588719153, -5.526265161300429, -5.872906733881706, -6.219548306462983, -6.566189879044259, -6.912831451625536, -7.259473024206812, -8.122317717731136, -9.115162411255469, -10.108007104779801, -11.100851798304134, -12.093696491828467, -13.0865411853528, -14.3981259000917, -15.839075804954987, -17.41002570981827, -18.980975614681554, -20.809087202521297, -22.76719879036105, -24.725310378200803, -26.73230041141953, -28.869290444638253, -31.006280477856976, -32.74200571950128, -34.60773096114558, -36.473456202789876, -38.339181444434175, -40.20490668607847, -42.07063192772277, -43.93635716936707, -45.80208241101137, -47.99097956395647, -50.309876716901584, -52.6287738698467, -54.94767102279181, -57.26656817573692, -59.585465328682034, -61.904362481627146, -64.22325963457226, -66.54215678751737, -68.86105394046248, -71.1799510934076, -73.49884824635271, -75.81774539929782, -78.13664255224293, -80.45553970518804, -82.77443685813316, -85.09333401107827, -87.41223116402338, -89.7311283169685, -92.0500254699136, -94.49314020714176, -97.06625494436992, -99.63936968159807, -102.21248441882622, -104.78559915605437, -107.35871389328253, -109.93182863051068, -112.50494336773883, -115.07805810496698, -117.65117284219514, -120.22428757942329, -122.79740231665144, -125.3705170538796, -127.94363179110775, -130.5167465283359, -133.11010222854225, -135.8334579287486, -138.55681362895496, -141.2801693291613, -144.00352502936767, -146.72688072957402, -149.30831893425363, -152.01975713893324, -154.73119534361285]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -35, -36, -37, -38, -39, -40, -41, -42, -43, -44, -45, -46, -47, -48, -49, -50, -51, -52, -53, -54, -55, -56, -57, -58, -59, -60, -61, -62, -63, -64, -65, -66, -67, -68, -69, -70, -71, -72, -73, -74, -75, -76, -77, -78, -79, -80, -81, -82, -83, -84, -85, -86, -87, -88, -89]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32664157258128057, -0.6732831451625572, -1.0199247177438338, -1.3665662903251103, -1.713207862906387, -2.0598494354876635, -2.40649100806894, -2.7531325806502167, -3.0997741532314933, -3.44641572581277, -3.7930572983940465, -4.139698870975323, -4.4863404435566, -4.832982016137876, -5.179623588719153, -5.526265161300429, -5.872906733881706, -6.219548306462983, -6.566189879044259, -6.912831451625536, -7.259473024206812, -8.122317717731136, -9.115162411255469, -10.108007104779801, -11.100851798304134, -12.093696491828467, -13.0865411853528, -14.3981259000917, -15.839075804954987, -17.41002570981827, -18.980975614681554, -20.809087202521297, -22.76719879036105, -24.725310378200803, -26.73230041141953, -28.869290444638253, -31.006280477856976, -32.74200571950128, -34.60773096114558, -36.473456202789876, -38.339181444434175, -40.20490668607847, -42.07063192772277, -43.93635716936707, -45.80208241101137, -47.99097956395647, -50.309876716901584, -52.6287738698467, -54.94767102279181, -57.26656817573692, -59.585465328682034, -61.904362481627146, -64.22325963457226, -66.54215678751737, -68.86105394046248, -71.1799510934076, -73.49884824635271, -75.81774539929782, -78.13664255224293, -80.45553970518804, -82.77443685813316, -85.09333401107827, -87.41223116402338, -89.7311283169685, -92.0500254699136, -94.49314020714176, -97.06625494436992, -99.63936968159807, -102.21248441882622, -104.78559915605437, -107.35871389328253, -109.93182863051068, -112.50494336773883, -115.07805810496698, -117.65117284219514, -120.22428757942329, -122.79740231665144, -125.3705170538796, -127.94363179110775, -130.5167465283359, -133.11010222854225, -135.8334579287486, -138.55681362895496, -141.2801693291613, -144.00352502936767, -146.72688072957402, -149.30831893425363, -152.01975713893324, -154.73119534361285]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -35, -36, -37, -38, -39, -40, -41, -42, -43, -44, -45, -46, -47, -48, -49, -50, -51, -52, -53, -54, -55, -56, -57, -58, -59, -60, -61, -62, -63, -64, -65, -66, -67, -68, -69, -70, -71, -72, -73, -74, -75, -76, -77, -78, -79, -80, -81, -82, -83, -84, -85, -86, -87, -88, -89]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32664157258128057, -0.6732831451625572, -1.0199247177438338, -1.3665662903251103, -1.713207862906387, -2.0598494354876635, -2.40649100806894, -2.7531325806502167, -3.0997741532314933, -3.44641572581277, -3.7930572983940465, -4.139698870975323, -4.4863404435566, -4.832982016137876, -5.179623588719153, -5.526265161300429, -5.872906733881706, -6.219548306462983, -6.566189879044259, -6.912831451625536, -7.259473024206812, -8.122317717731136, -9.115162411255469, -10.108007104779801, -11.100851798304134, -12.093696491828467, -13.0865411853528, -14.3981259000917, -15.839075804954987, -17.41002570981827, -18.980975614681554, -20.809087202521297, -22.76719879036105, -24.725310378200803, -26.73230041141953, -28.869290444638253, -31.006280477856976, -32.74200571950128, -34.60773096114558, -36.473456202789876, -38.339181444434175, -40.20490668607847, -42.07063192772277, -43.93635716936707, -45.80208241101137, -47.99097956395647, -50.309876716901584, -52.6287738698467, -54.94767102279181, -57.26656817573692, -59.585465328682034, -61.904362481627146, -64.22325963457226, -66.54215678751737, -68.86105394046248, -71.1799510934076, -73.49884824635271, -75.81774539929782, -78.13664255224293, -80.45553970518804, -82.77443685813316, -85.09333401107827, -87.41223116402338, -89.7311283169685, -92.0500254699136, -94.49314020714176, -97.06625494436992, -99.63936968159807, -102.21248441882622, -104.78559915605437, -107.35871389328253, -109.93182863051068, -112.50494336773883, -115.07805810496698, -117.65117284219514, -120.22428757942329, -122.79740231665144, -125.3705170538796, -127.94363179110775, -130.5167465283359, -133.11010222854225, -135.8334579287486, -138.55681362895496, -141.2801693291613, -144.00352502936767, -146.72688072957402, -149.30831893425363, -152.01975713893324, -154.73119534361285]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -35, -36, -37, -38, -39, -40, -41, -42, -43, -44, -45, -46, -47, -48, -49, -50, -51, -52, -53, -54, -55, -56, -57, -58, -59, -60, -61, -62, -63, -64, -65, -66, -67, -68, -69, -70, -71, -72, -73, -74, -75, -76, -77, -78, -79, -80, -81, -82, -83, -84, -85, -86, -87, -88, -89]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32664157258128057, -0.6732831451625572, -1.0199247177438338, -1.3665662903251103, -1.713207862906387, -2.0598494354876635, -2.40649100806894, -2.7531325806502167, -3.0997741532314933, -3.44641572581277, -3.7930572983940465, -4.139698870975323, -4.4863404435566, -4.832982016137876, -5.179623588719153, -5.526265161300429, -5.872906733881706, -6.219548306462983, -6.566189879044259, -6.912831451625536, -7.259473024206812, -8.122317717731136, -9.115162411255469, -10.108007104779801, -11.100851798304134, -12.093696491828467, -13.0865411853528, -14.3981259000917, -15.839075804954987, -17.41002570981827, -18.980975614681554, -20.809087202521297, -22.76719879036105, -24.725310378200803, -26.73230041141953, -28.869290444638253, -31.006280477856976, -32.74200571950128, -34.60773096114558, -36.473456202789876, -38.339181444434175, -40.20490668607847, -42.07063192772277, -43.93635716936707, -45.80208241101137, -47.99097956395647, -50.309876716901584, -52.6287738698467, -54.94767102279181, -57.26656817573692, -59.585465328682034, -61.904362481627146, -64.22325963457226, -66.54215678751737, -68.86105394046248, -71.1799510934076, -73.49884824635271, -75.81774539929782, -78.13664255224293, -80.45553970518804, -82.77443685813316, -85.09333401107827, -87.41223116402338, -89.7311283169685, -92.0500254699136, -94.49314020714176, -97.06625494436992, -99.63936968159807, -102.21248441882622, -104.78559915605437, -107.35871389328253, -109.93182863051068, -112.50494336773883, -115.07805810496698, -117.65117284219514, -120.22428757942329, -122.79740231665144, -125.3705170538796, -127.94363179110775, -130.5167465283359, -133.11010222854225, -135.8334579287486, -138.55681362895496, -141.2801693291613, -144.00352502936767, -146.72688072957402, -149.30831893425363, -152.01975713893324, -154.73119534361285]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -35, -36, -37, -38, -39, -40, -41, -42, -43, -44, -45, -46, -47, -48, -49, -50, -51, -52, -53, -54, -55, -56, -57, -58, -59, -60, -61, -62, -63, -64, -65, -66, -67, -68, -69, -70, -71, -72, -73, -74, -75, -76, -77, -78, -79, -80, -81, -82, -83, -84, -85, -86, -87, -88, -89]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.32664157258128057, -0.6732831451625572, -1.0199247177438338, -1.3665662903251103, -1.713207862906387, -2.0598494354876635, -2.40649100806894, -2.7531325806502167, -3.0997741532314933, -3.44641572581277, -3.7930572983940465, -4.139698870975323, -4.4863404435566, -4.832982016137876, -5.179623588719153, -5.526265161300429, -5.872906733881706, -6.219548306462983, -6.566189879044259, -6.912831451625536, -7.259473024206812, -8.122317717731136, -9.115162411255469, -10.108007104779801, -11.100851798304134, -12.093696491828467, -13.0865411853528, -14.3981259000917, -15.839075804954987, -17.41002570981827, -18.980975614681554, -20.809087202521297, -22.76719879036105, -24.725310378200803, -26.73230041141953, -28.869290444638253, -31.006280477856976, -32.74200571950128, -34.60773096114558, -36.473456202789876, -38.339181444434175, -40.20490668607847, -42.07063192772277, -43.93635716936707, -45.80208241101137, -47.99097956395647, -50.309876716901584, -52.6287738698467, -54.94767102279181, -57.26656817573692, -59.585465328682034, -61.904362481627146, -64.22325963457226, -66.54215678751737, -68.86105394046248, -71.1799510934076, -73.49884824635271, -75.81774539929782, -78.13664255224293, -80.45553970518804, -82.77443685813316, -85.09333401107827, -87.41223116402338, -89.7311283169685, -92.0500254699136, -94.49314020714176, -97.06625494436992, -99.63936968159807, -102.21248441882622, -104.78559915605437, -107.35871389328253, -109.93182863051068, -112.50494336773883, -115.07805810496698, -117.65117284219514, -120.22428757942329, -122.79740231665144, -125.3705170538796, -127.94363179110775, -130.5167465283359, -133.11010222854225, -135.8334579287486, -138.55681362895496, -141.2801693291613, -144.00352502936767, -146.72688072957402, -149.30831893425363, -152.01975713893324, -154.73119534361285]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -35, -36, -37, -38, -39, -40, -41, -42, -43, -44, -45, -46, -47, -48, -49, -50, -51, -52, -53, -54, -55, -56, -57, -58, -59, -60, -61, -62, -63, -64, -65, -66, -67, -68, -69, -70, -71, -72, -73, -74, -75, -76, -77, -78, -79, -80, -81, -82, -83, -84, -85, -86, -87, -88, -89]"
