Simulation,TrueValue,ExpectedValue,Bids,Asks,agent0_MM_pnl,agent0_MM_pos,agent1_InformedStrategy_pnl,agent1_InformedStrategy_pos,agent2_NoisyInformedStrategy_pnl,agent2_NoisyInformedStrategy_pos,agent3_UninformedStrategy_pnl,agent3_UninformedStrategy_pos,agent4_NoiseStrategy_pnl,agent4_NoiseStrategy_pos,agent5_MeanReversionStrategy_pnl,agent5_MeanReversionStrategy_pos,agent6_MomentumStrategy_pnl,agent6_MomentumStrategy_pos
0,"[100.0, 100.0, 100.0, 99.92797199108523, 99.92797199108523, 99.84550798192166, 99.84550798192166, 99.84550798192166, 99.84550798192166, 99.84550798192166, 99.84550798192166, 99.9719569143266, 99.9719569143266, 99.9719569143266, 99.9719569143266, 99.9719569143266, 99.9719569143266, 99.9719569143266, 99.9719569143266, 99.9719569143266, 99.9719569143266, 99.9719569143266, 99.9719569143266, 99.9719569143266, 99.9719569143266, 99.9719569143266, 99.9719569143266, 99.9719569143266, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.02056687975335, 100.06483417361952, 100.06483417361952, 100.06483417361952, 100.06483417361952, 100.06483417361952, 100.15880641001628, 100.15880641001628, 100.15880641001628, 100.15880641001628, 99.7535971107036, 99.7535971107036, 99.7535971107036, 99.45774626189603, 99.45774626189603, 99.45774626189603, 99.45774626189603, 99.45774626189603, 99.45774626189603, 99.45774626189603, 99.10189381671948, 99.10189381671948, 99.10189381671948, 99.10189381671948, 99.10189381671948, 99.10189381671948, 99.10189381671948, 99.10189381671948, 98.91405668949567, 98.91405668949567, 98.91405668949567, 98.91405668949567, 98.91405668949567, 98.91405668949567, 98.91405668949567, 98.91405668949567, 98.91405668949567, 99.47312143780248, 99.47312143780248, 99.47312143780248, 99.47312143780248]","[99.99261490089958, 99.70488019558735, 99.72502463140435, 99.63741958336338, 99.63501026300469, 99.50742209641581, 99.52502149785883, 99.52500362333424, 99.52500464974476, 99.52500255953284, 99.52996582356519, 99.40705435835412, 99.50501294994099, 99.5050023394629, 99.50000202505436, 99.49999583664287, 99.49997121498491, 99.4999788237773, 99.49998577396724, 99.49998188084373, 99.49998781304286, 99.49999296574673, 99.49999745155118, 99.49999384772696, 99.49999068241367, 99.49999454447553, 99.49999168770867, 99.49999510472934, 99.29667858217393, 99.38500686763174, 99.38501180086428, 99.38999452941981, 99.38999409878315, 99.38998261597277, 99.3899734672994, 99.38998043132128, 99.38997728646763, 99.38997462680099, 99.38998032030327, 99.38997783550045, 99.38997566342925, 99.38998037250931, 99.389978305313, 99.38997645830665, 99.38997479888343, 99.38997867642158, 99.38997706744152, 99.38998052176781, 99.38997896966013, 99.38998207860388, 99.38998058554131, 99.38998340837549, 99.38997792464325, 99.38998064025094, 99.38997939692749, 99.3899782352759, 99.38997714759086, 99.38997955622085, 99.38997849309894, 99.38998072735265, 99.18709262006077, 99.134980078893, 99.13999924168002, 99.14001239862687, 99.14002583775907, 98.9574327285779, 99.04499916454083, 99.05000548011392, 99.05000678537016, 98.84710190128168, 98.925010355868, 98.93000748509698, 98.67669056777918, 98.70000699750378, 98.70501192136778, 98.70500866391463, 98.70998363298074, 98.70998458794392, 98.7099913664212, 98.59743968778558, 98.51499605469274, 98.5199964421095, 98.5199940005288, 98.51999403297991, 98.5199944925155, 98.52000041658694, 98.52000546771825, 98.407443360709, 98.49501000833781, 98.50000340688462, 98.50000020438313, 98.49997422258002, 98.49997584351377, 98.49995681364767, 98.49995511464039, 98.49995382800013, 98.31744546558211, 98.39502795136693, 98.40000580536235, 98.40000507791478]","[99.83, 99.65, 99.69, 99.47, 99.6, 99.34, 99.49, 99.49, 99.49, 99.49, 99.5, 99.24, 99.47, 99.47, 99.47, 99.47, 99.47, 99.47, 99.47, 99.47, 99.47, 99.47, 99.47, 99.47, 99.47, 99.47, 99.47, 99.47, 99.13, 99.35, 99.35, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.36, 99.03, 99.1, 99.11, 99.11, 99.11, 98.79, 99.01, 99.02, 99.02, 98.69, 98.89, 98.9, 98.51, 98.67, 98.67, 98.67, 98.68, 98.68, 98.68, 98.43, 98.48, 98.49, 98.49, 98.49, 98.49, 98.49, 98.49, 98.24, 98.46, 98.47, 98.47, 98.47, 98.47, 98.47, 98.47, 98.47, 98.15, 98.36, 98.37, 98.37]","[100.16, 99.76, 99.76, 99.81, 99.67, 99.68, 99.56, 99.56, 99.56, 99.56, 99.56, 99.58, 99.54, 99.54, 99.53, 99.53, 99.53, 99.53, 99.53, 99.53, 99.53, 99.53, 99.53, 99.53, 99.53, 99.53, 99.53, 99.53, 99.47, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.42, 99.35, 99.17, 99.17, 99.17, 99.17, 99.13, 99.08, 99.08, 99.08, 99.01, 98.96, 98.96, 98.85, 98.73, 98.74, 98.74, 98.74, 98.74, 98.74, 98.77, 98.55, 98.55, 98.55, 98.55, 98.55, 98.55, 98.55, 98.58, 98.53, 98.53, 98.53, 98.53, 98.53, 98.53, 98.53, 98.53, 98.49, 98.43, 98.43, 98.43]","[0, 0.3400000000000034, -0.029999999999986926, 0.11000000000002785, 0.7900000000000347, 1.0000000000000568, 2.020000000000067, 2.2300000000000892, 2.4400000000001114, 2.6500000000001336, 2.504492018078494, 3.096448932405096, 2.992535103751905, 3.13253510375192, 4.708405846731722, 5.330362761058325, 7.39819041836472, 7.076233504038129, 6.754276589711537, 7.37623350403814, 7.054276589711549, 6.732319675384957, 6.410362761058366, 7.032319675384969, 7.654276589711571, 7.33231967538498, 7.954276589711583, 7.632319675384991, 7.261752795631651, 6.840619036124963, 7.050619036124985, 5.989485276618311, 6.1694852766183175, 7.610619036125016, 9.051752795631714, 8.571185915878374, 9.351752795631725, 10.132319675385077, 9.651752795631737, 10.432319675385088, 11.21288655513844, 10.7323196753851, 11.51288655513845, 12.293453434891802, 13.074020314645153, 12.593453434891813, 13.374020314645165, 12.893453434891825, 13.674020314645176, 13.193453434891836, 13.974020314645188, 13.493453434891848, 15.53515407415189, 15.05458719439855, 15.835154074151902, 16.615720953905253, 17.396287833658604, 16.915720953905264, 17.696287833658616, 17.215720953905276, 16.690886780285766, 18.365720953905267, 16.716052606666253, 15.046384259427228, 13.376715912188203, 11.519103092155646, 10.14149027212305, 8.123877452090468, 8.303877452090475, 9.157474562794079, 8.310280341386914, 6.863086119979698, 8.09857864377173, 9.118578643771698, 7.783086119979643, 7.993086119979623, 6.697593596187531, 6.877593596187495, 6.279847334291432, 6.821741151010883, 8.845528784449812, 7.881741151010829, 8.061741151010835, 8.241741151010842, 8.421741151010849, 7.989847334291369, 7.557953517571889, 7.313896828076224, 7.325783449084895, 7.081726759589245, 7.261726759589251, 9.097953517571923, 9.27795351757193, 11.114180275554602, 11.678236965050274, 12.242293654545946, 11.419172216743476, 10.132929341138492, 8.186686465533569, 8.366686465533576]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -2, -2, 1, 2, 6, 5, 4, 5, 4, 3, 2, 3, 4, 3, 4, 3, 2, 0, 0, -2, -2, 0, 2, 1, 2, 3, 2, 3, 4, 3, 4, 5, 6, 5, 6, 5, 6, 5, 6, 5, 8, 7, 8, 9, 10, 9, 10, 9, 8, 9, 7, 5, 3, 1, -1, -3, -3, -2, -4, -6, -4, -4, -6, -6, -8, -8, -9, -8, -6, -8, -8, -8, -8, -9, -10, -11, -13, -14, -14, -10, -10, -6, -5, -4, -5, -7, -9, -9]","[0, 0, 0.23999999999999488, 0.4079719910852191, 0.5259439821704461, 0.7014519640921009, 0.8669599460137505, 1.1524679279354046, 1.4379759098570588, 1.723483891778713, 2.008991873700367, 2.420948788026962, 2.812905702353561, 3.2448626166801517, 3.6768195310067426, 4.118776445333339, 4.560733359659935, 5.002690273986531, 5.444647188313127, 5.886604102639723, 6.328561016966319, 6.770517931292915, 7.212474845619511, 7.654431759946107, 8.096388674272703, 8.538345588599299, 8.980302502925895, 9.42225941725249, 9.912826297005836, 10.463393176759183, 11.063960056512528, 11.664526936265872, 12.265093816019217, 12.865660695772561, 13.466227575525906, 14.06679445527925, 14.667361335032595, 15.26792821478594, 15.868495094539284, 16.46906197429263, 17.069628854045973, 17.670195733799318, 18.270762613552662, 18.871329493306007, 19.47189637305935, 20.072463252812696, 20.67303013256604, 21.273597012319385, 21.87416389207273, 22.474730771826074, 23.07529765157942, 23.675864531332763, 24.276431411086108, 24.876998290839452, 25.477565170592797, 26.07813205034614, 26.678698930099486, 27.27926580985283, 27.879832689606175, 28.48039956935952, 29.125233742979034, 29.840067916598557, 30.73490209021807, 31.629736263837586, 32.5245704374571, 33.51337684747338, 34.54218325748967, 35.62098966750595, 36.69979607752224, 37.37339318822583, 38.11699029892942, 38.910587409633024, 39.408333671529064, 40.016079933425104, 40.743826195321134, 41.46157245721717, 42.17931871911321, 42.89706498100925, 43.61481124290529, 43.97670505962478, 44.30859887634426, 44.86049269306375, 45.41238650978323, 45.96428032650272, 46.5161741432222, 47.068067959941686, 47.61996177666117, 47.98401846615684, 48.31807515565251, 48.70213184514817, 49.08618853464384, 49.470245224139504, 49.85430191363517, 50.238358603130834, 50.6224152926265, 51.006471982122164, 51.94959341992464, 52.93271485772712, 53.97583629552959, 55.01895773333206]","[0, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98]","[0, -0.1700000000000017, -0.519999999999996, -0.7579719910852276, -0.6400000000000006, -0.8855079819216627, -0.7200000000000131, -1.0755079819216746, -0.7900000000000205, -1.145507981921682, -0.8600000000000279, -1.331956914326625, -0.9400000000000261, -0.9400000000000261, -1.4419569143266244, -1.0000000000000284, -1.5019569143266267, -1.0600000000000307, -0.6180430856734347, -0.17608617134683868, 0.2658707429797573, 0.7078276573063533, 1.1497845716329493, 1.5917414859595453, 2.0336984002861414, 2.4756553146127374, 2.9176122289393334, 3.3595691432659294, 3.8501360230192745, 4.400702902772622, 5.001269782525966, 5.601836662279311, 6.2024035420326555, 5.541836662279309, 6.142403542032653, 6.742970421785998, 7.343537301539342, 7.944104181292687, 8.544671061046031, 9.145237940799376, 9.74580482055272, 10.346371700306065, 9.685804820552718, 10.286371700306063, 10.886938580059407, 11.487505459812752, 12.088072339566097, 12.688639219319441, 13.289206099072786, 13.88977297882613, 14.490339858579475, 15.09090673833282, 14.430339858579472, 15.030906738332817, 15.631473618086162, 16.232040497839506, 16.83260737759285, 17.433174257346195, 18.03374113709954, 18.634308016852884, 19.2791421904724, 19.2791421904724, 20.173976364091914, 21.06881053771143, 21.963644711330943, 22.952451121347224, 23.98125753136351, 25.060063941379795, 26.13887035139608, 26.812467462099676, 27.556064572803265, 28.349661683506866, 27.791915421610838, 28.399661683506878, 29.127407945402908, 29.845154207298947, 30.562900469194986, 31.280646731091025, 31.998392992987064, 32.36028680970655, 31.688392992987076, 32.24028680970656, 31.628392992987074, 32.18028680970656, 32.73218062642604, 33.28407444314553, 33.83596825986501, 34.20002494936068, 34.53408163885635, 34.918138328352015, 35.30219501784768, 34.85813832835201, 35.24219501784768, 34.79813832835201, 34.35408163885634, 34.73813832835201, 35.68125976615448, 36.664381203956964, 37.70750264175943, 38.7506240795619]","[0, -1, -2, -3, -2, -3, -2, -3, -2, -3, -2, -3, -2, -2, -3, -2, -3, -2, -1, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 12, 13, 14, 15, 16, 17, 18, 19, 20, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 27, 28, 29, 30, 31, 32, 33, 34, 35, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 44, 45, 46, 47, 48, 49, 50, 51, 50, 51, 50, 51, 52, 53, 54, 55, 56, 57, 58, 57, 58, 57, 56, 57, 58, 59, 60, 61]","[0, -0.1700000000000017, 0.06999999999999318, 0.23797199108521738, -0.22000000000001307, -0.04449201807835834, -0.5500000000000114, -0.2644920180783572, -0.6200000000000188, -0.3344920180783646, -0.04898403615671043, 0.36297287816988444, 0.7549297924964833, 1.1868867068230742, 0.6849297924964759, 0.18297287816987762, -0.31898403615672066, 0.12297287816987534, 0.5649297924964714, 0.06297287816987307, 0.5049297924964691, 0.9468867068230651, 1.388843621149661, 0.8868867068230628, 0.38492979249646453, 0.8268867068230605, 0.32492979249646226, 0.7668867068230583, 1.2574535865764034, 1.8080204663297508, 1.1374535865763988, 1.7380204663297434, 1.0774535865763966, 1.6780204663297411, 1.0174535865763943, 1.6180204663297388, 0.957453586576392, 0.2968867068230452, 0.8974535865763897, 0.23688670682304291, -0.4236801729303039, 0.17688670682304064, 0.7774535865763852, 0.11688670682303837, -0.5436801729303085, 0.05688670682303609, -0.6036801729303107, -0.003113293176966181, -0.663680172930313, -0.06311329317696845, -0.7236801729303153, -0.12311329317697073, -0.7836801729303176, -0.183113293176973, -0.8436801729303198, -1.5042470526836667, -2.1648139324370135, -1.564247052683669, -2.2248139324370158, -1.6242470526836712, -0.9794128790641565, -2.0142470526836718, -1.119412879064157, -0.22457870544464242, 0.6702554681748722, 1.659061878191153, 2.68786828820744, 3.7666746982237242, 2.627868288207438, 1.894271177503839, 2.6378682882074287, 3.4314653989110298, 2.8737191370150015, 1.9259728751189726, 2.6537191370150026, 1.8659728751189704, 2.5837191370150094, 1.8059728751189823, 2.5237191370150214, 2.1018253202955464, 1.4299315035760713, 1.981825320295556, 2.5337191370150407, 1.9218253202955538, 1.3099315035760668, 1.8618253202955515, 2.413719137015036, 2.7777758265107053, 3.1118325160063733, 3.4958892055020385, 3.8799458949977037, 3.4358892055020362, 3.8199458949977014, 3.375889205502034, 3.759945894997699, 3.3158892055020317, 4.2590106433045065, 5.242132081106988, 6.285253518909457, 5.182132081106985]","[0, -1, 0, 1, 0, 1, 0, 1, 0, 1, 2, 3, 4, 5, 4, 3, 2, 3, 4, 3, 4, 5, 6, 5, 4, 5, 4, 5, 6, 7, 6, 7, 6, 7, 6, 7, 6, 5, 6, 5, 4, 5, 6, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 3, 2, 3, 2, 3, 4, 3, 4, 5, 6, 7, 8, 9, 8, 7, 8, 9, 8, 7, 8, 7, 8, 7, 8, 7, 6, 7, 8, 7, 6, 7, 8, 9, 10, 11, 12, 11, 12, 11, 12, 11, 12, 13, 14, 13]","[0, 0, 0.23999999999999488, 0.0020280089147632907, -0.45594398217046717, -0.7014519640921293, -1.2069599460137823, -1.5624679279354439, -1.9179759098571054, -2.273483891778767, -2.6289918737004285, -3.1009487880270257, -3.832905702353628, -4.334862616680226, -4.8368195310068245, -5.338776445333423, -5.840733359660021, -6.342690273986619, -6.844647188313218, -7.346604102639816, -7.848561016966414, -8.350517931293012, -8.85247484561961, -9.354431759946209, -9.856388674272807, -10.358345588599406, -10.860302502926004, -11.362259417252602, -11.91282629700595, -12.8033931767593, -13.473960056512652, -14.144526936266004, -14.805093816019351, -15.465660695772698, -16.126227575526045, -16.78679445527939, -17.44736133503274, -18.107928214786085, -18.768495094539432, -19.42906197429278, -20.089628854046126, -20.750195733799472, -21.41076261355282, -22.071329493306166, -22.731896373059513, -23.39246325281286, -24.053030132566207, -24.713597012319553, -25.3741638920729, -26.034730771826247, -26.695297651579594, -27.35586453133294, -28.016431411086288, -28.676998290839634, -29.33756517059298, -29.998132050346328, -30.658698930099675, -31.31926580985302, -31.97983268960637, -32.640399569359715, -33.34523374297923, -34.38006791659875, -35.34490209021827, -36.29973626383779, -37.2545704374573, -38.30337684747359, -39.67218325748986, -40.82098966750614, -41.95979607752243, -42.693393188226025, -43.75699029892962, -44.62058740963322, -45.178333671529245, -46.126079933425274, -46.913826195321306, -47.70157245721734, -48.48931871911337, -49.2670649810094, -50.044811242905425, -50.4667050596249, -51.138598876344375, -51.76049269306385, -52.37238650978334, -52.98428032650283, -53.59617414322231, -54.2080679599418, -54.81996177666129, -55.24401846615696, -55.91807515565263, -56.3721318451483, -56.81618853464397, -57.26024522413964, -57.704301913635305, -58.14835860313097, -58.59241529262664, -59.03647198212231, -60.039593419924785, -61.362714857727255, -62.47583629552973, -63.5789577333322]","[0, 0, 1, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -35, -36, -37, -38, -39, -40, -41, -42, -43, -44, -45, -46, -47, -48, -49, -50, -51, -52, -53, -54, -55, -56, -57, -58, -59, -60, -61, -62, -63, -64, -65, -66, -67, -68, -69, -70, -71, -72, -73, -74, -75, -76, -77, -78, -79, -80, -81, -82, -83, -84, -85, -86, -87, -88, -89, -90, -91, -92, -93, -94, -95, -96]","[0, 0, 0, 0, 0, 0.17550798192165473, 0.34101596384330435, 0.6265239457649585, 0.9120319276866127, 1.1975399096082668, 1.1975399096082668, 1.1975399096082668, 1.5894968239348657, 1.5894968239348657, 1.5894968239348657, 1.5894968239348657, 1.0875399096082674, 1.0875399096082674, 1.0875399096082674, 1.0875399096082674, 1.0875399096082674, 1.0875399096082674, 1.0875399096082674, 1.0875399096082674, 1.0875399096082674, 1.0875399096082674, 1.0875399096082674, 1.0875399096082674, 1.0875399096082674, 1.6381067893616148, 2.2386736691149594, 2.839240548868304, 3.4398074286216485, 2.7792405488683016, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.118673669114955, 2.833507842734477, 3.7283420163539915, 4.623176189973506, 5.518010363593021, 6.506816773609302, 7.535623183625589, 8.614429593641873, 9.693236003658157, 9.693236003658157, 10.436833114361747, 11.230430225065348, 11.728176486961388, 12.335922748857428, 13.063669010753458, 13.781415272649497, 14.499161534545536, 15.216907796441575, 15.216907796441575, 15.216907796441575, 15.54880161316106, 16.100695429880545, 16.65258924660003, 17.204483063319515, 17.756376880039, 17.756376880039, 17.756376880039, 17.756376880039, 18.090433569534667, 18.090433569534667, 17.646376880039, 17.202320190543333, 16.758263501047665, 16.314206811551998, 16.314206811551998, 16.314206811551998, 16.314206811551998, 17.29732824935448, 18.340449687156948, 19.383571124959417]","[0, 0, 0, 0, 0, 1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 7, 8, 9, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 9, 10, 11, 12, 13, 14, 15, 15, 16, 17, 18, 19, 20, 21, 22, 23, 23, 23, 24, 25, 26, 27, 28, 28, 28, 28, 29, 29, 28, 27, 26, 25, 25, 25, 25, 26, 27, 28]","[0, 0, 0, 0, 0, -0.24550798192166212, -0.7510159638433151, -1.1065239457649767, -1.4620319276866383, -1.8175399096082998, -2.1730478915299614, -2.6450048058565585, -3.3769617201831608, -3.878918634509759, -4.380875548836357, -4.882832463162956, -5.384789377489554, -5.886746291816152, -6.3887032061427504, -6.890660120469349, -7.392617034795947, -7.894573949122545, -8.396530863449144, -8.898487777775742, -9.40044469210234, -9.902401606428938, -10.404358520755537, -10.906315435082135, -11.456882314835482, -12.347449194588833, -13.018016074342185, -13.688582954095537, -14.349149833848884, -15.00971671360223, -15.670283593355578, -16.330850473108924, -16.99141735286227, -17.651984232615618, -18.312551112368965, -18.97311799212231, -19.63368487187566, -20.294251751629005, -20.954818631382352, -21.6153855111357, -22.275952390889046, -22.936519270642393, -23.59708615039574, -24.257653030149086, -24.918219909902433, -25.57878678965578, -26.239353669409127, -26.899920549162474, -27.56048742891582, -28.221054308669167, -28.881621188422514, -29.54218806817586, -30.202754947929208, -30.863321827682554, -31.5238887074359, -32.18445558718925, -32.889289760808765, -33.92412393442828, -34.8889581080478, -35.84379228166732, -36.798626455286836, -37.84743286530312, -39.216239275319396, -40.36504568533567, -41.50385209535196, -42.23744920605556, -43.301046316759155, -44.16464342746275, -44.72238968935878, -45.67013595125481, -46.45788221315084, -47.24562847504687, -48.0333747369429, -48.81112099883893, -49.58886726073496, -50.01076107745443, -50.68265489417391, -51.304548710893386, -51.91644252761287, -52.52833634433236, -53.140230161051846, -53.75212397777133, -54.36401779449082, -54.78807448398649, -55.46213117348216, -55.916187862977836, -56.3602445524735, -56.80430124196917, -57.24835793146484, -57.692414620960506, -58.13647131045617, -58.58052799995184, -59.58364943775432, -60.90677087555679, -62.019892313359264, -63.123013751161736]","[0, 0, 0, 0, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -35, -36, -37, -38, -39, -40, -41, -42, -43, -44, -45, -46, -47, -48, -49, -50, -51, -52, -53, -54, -55, -56, -57, -58, -59, -60, -61, -62, -63, -64, -65, -66, -67, -68, -69, -70, -71, -72, -73, -74, -75, -76, -77, -78, -79, -80, -81, -82, -83, -84, -85, -86, -87, -88, -89, -90, -91, -92, -93, -94, -95]"
