Simulation,TrueValue,ExpectedValue,Bids,Asks,agent0_MM_pnl,agent0_MM_pos,agent1_InformedStrategy_pnl,agent1_InformedStrategy_pos,agent2_NoisyInformedStrategy_pnl,agent2_NoisyInformedStrategy_pos,agent3_NoisyInformedStrategy_pnl,agent3_NoisyInformedStrategy_pos,agent4_NoisyInformedStrategy_pnl,agent4_NoisyInformedStrategy_pos,agent5_NoisyInformedStrategy_pnl,agent5_NoisyInformedStrategy_pos,agent6_NoisyInformedStrategy_pnl,agent6_NoisyInformedStrategy_pos
0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.63384442788798, 100.49242688279436, 100.49242688279436, 100.49242688279436, 100.49242688279436, 100.49242688279436, 100.49242688279436, 100.49242688279436, 100.49242688279436, 100.49242688279436, 100.49242688279436, 100.49242688279436, 100.49242688279436, 100.49242688279436, 100.49242688279436, 101.07816841025529, 101.07816841025529, 101.07816841025529, 101.07816841025529, 101.07816841025529, 101.07816841025529, 101.90431032628281, 101.90431032628281, 101.90431032628281, 101.90431032628281, 101.90431032628281, 101.53369366623555, 101.53369366623555, 101.53369366623555, 102.26923176429284, 102.26923176429284, 102.26923176429284, 102.26923176429284, 102.26923176429284, 102.26923176429284, 102.26923176429284, 102.26923176429284, 101.43044450751795, 101.43044450751795, 100.01652765528884, 100.01652765528884, 100.01652765528884, 100.01652765528884, 100.01652765528884, 100.01652765528884, 100.01652765528884, 100.01652765528884, 100.01652765528884, 100.01652765528884, 100.01652765528884, 100.01652765528884, 100.01652765528884, 100.01652765528884, 100.01652765528884, 100.01652765528884, 100.56859866493217]","[99.99249929041342, 99.99249929041342, 99.99249929041342, 99.99249929041342, 99.99249929041342, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 99.98497875733543, 101.95673508755456, 101.84508801253774, 101.81504184789166, 101.79992557073146, 101.78501699851937, 101.77502965260356, 101.76989836088869, 101.76003762041474, 101.75501682407452, 101.75000100738319, 101.7498128312141, 101.74007736658591, 101.73990825415939, 101.64065592581211, 101.64701748857343, 99.6986152499517, 99.80490927217112, 99.83495591527186, 99.8500735672839, 99.86498192616261, 99.86999491149025, 99.8798659162532, 99.88014959916573, 99.88997890324278, 99.89497222878703, 99.89994025234108, 99.90006720838485, 99.80286023995774, 99.809122396943, 99.809122396943, 101.77650810953398, 101.7000010063997, 101.68996761168836, 101.59140301956482, 101.59778483333652, 101.59778483333652, 101.59778483333652, 101.59778483333652, 101.59014596371578, 101.59014596371578, 101.59014596371578, 101.58252036064329, 101.58252036064329, 101.58252036064329, 101.58252036064329, 101.58252036064329, 101.58252036064329, 101.58252036064329, 101.58252036064329, 101.5748799365604, 101.5748799365604, 101.56721026973051, 101.56721026973051, 101.56721026973051, 99.58482941009352, 99.5948842329694, 99.59494483060193, 99.60999211848488, 99.61989742675769, 99.62985742773262, 99.63014926294112, 99.63998578677037, 99.64006240037307, 99.6400557828198, 99.6450281641372, 99.64991592801579, 99.6500539389715, 99.56790810279233]","[98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 101.91, 101.81, 101.78, 101.77, 101.75, 101.74, 101.74, 101.73, 101.72, 101.72, 101.72, 101.71, 101.71, 99.66, 99.67, 99.65, 99.77, 99.8, 99.82, 99.83, 99.84, 99.85, 99.85, 99.86, 99.86, 99.87, 99.87, 97.83, 97.85, 97.85, 101.74, 101.67, 101.66, 99.61, 99.62, 99.62, 99.62, 99.62, 99.17, 99.17, 99.17, 99.6, 99.6, 99.6, 99.6, 99.6, 99.6, 99.6, 99.6, 99.28, 99.28, 99.34, 99.34, 99.34, 99.55, 99.56, 99.56, 99.58, 99.59, 99.6, 99.6, 99.61, 99.61, 99.61, 99.61, 99.62, 99.62, 97.59]","[102.01, 102.01, 102.01, 102.01, 102.01, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 101.97, 102.0, 101.88, 101.85, 101.83, 101.82, 101.81, 101.8, 101.79, 101.79, 101.78, 101.78, 101.77, 101.77, 103.63, 103.61, 99.75, 99.84, 99.87, 99.88, 99.9, 99.9, 99.91, 99.91, 99.92, 99.93, 99.93, 99.93, 101.82, 101.8, 101.8, 101.81, 101.73, 101.72, 103.69, 103.69, 103.69, 103.69, 103.69, 103.61, 103.61, 103.61, 103.57, 103.57, 103.57, 103.57, 103.57, 103.57, 103.57, 103.57, 103.59, 103.59, 103.55, 103.55, 103.55, 99.62, 99.63, 99.63, 99.64, 99.65, 99.66, 99.66, 99.67, 99.67, 99.67, 99.68, 99.68, 99.68, 101.59]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3361555721120197, -6.320777860560085, -13.377711293232224, -20.254644725904356, -27.071578158576457, -33.76851159124858, -40.40544502392068, -47.04237845659277, -53.61931188926492, -60.13624532193704, -66.65317875460916, -73.17011218728128, -79.62704561995336, -86.93248432318715, -86.93248432318715, -86.1100574403928, -90.56461873715897, -94.47918003392512, -98.21374133069126, -101.88830262745746, -103.59558327584053, -106.5577176898123, -110.0522789865785, -113.5468402833447, -116.98140158011086, -119.79353599408263, -121.98324352526005, -128.87225398679175, -128.87225398679175, -128.87225398679175, -128.15042239704704, -132.12141193551528, -133.1850751150047, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.71921315730788, -131.04268550201903, -132.55879612317432, -132.34879612317434, -134.66796205490732, -136.11407267606268, -138.31323860779577, -140.4524045395289, -142.59157047126206, -143.22462578183973, -143.04462578183973, -145.12379171357276, -146.39990233472804, -148.08254061117213, -148.85113927610428]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 5, 11, 17, 23, 29, 35, 41, 47, 53, 59, 65, 71, 77, 77, 78, 72, 66, 60, 54, 51, 46, 40, 34, 28, 23, 19, 13, 13, 13, 12, 18, 20, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 27, 23, 23, 17, 13, 7, 1, -5, -7, -7, -13, -17, -22, -23]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2761555721120175, 2.4523111442240406, 3.5984667163360626, 4.7346222884480795, 5.8507778605601, 6.956933432672116, 8.063089004784132, 9.159244576896157, 10.245400149008177, 11.331555721120196, 12.417711293232216, 13.49386686534423, 14.711439982549862, 14.711439982549862, 14.711439982549862, 15.453866865344224, 16.106293748138583, 16.72872063093294, 17.341147513727307, 17.933574396521664, 18.52600127931602, 19.108428162110386, 19.69085504490475, 20.26328192769911, 20.825708810493467, 21.388135693287822, 22.536304103543102, 22.536304103543102, 22.536304103543102, 22.536304103543102, 23.19813569328781, 23.789967283032524, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.54565695674971, 23.942184612038545, 24.32871226732739, 24.715239922616234, 25.091767577905074, 25.45829523319391, 25.81482288848275, 26.171350543771595, 26.517878199060434, 26.864405854349272, 27.21093350963811, 27.547461164926943, 27.883988820215777, 28.772587485147938]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -13, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1, -1, -1, -1, -2, -3, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -3, -2, -1, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2761555721120175, 2.4523111442240406, 3.5984667163360626, 4.7346222884480795, 5.8507778605601, 6.956933432672116, 8.063089004784132, 9.159244576896157, 10.245400149008177, 11.331555721120196, 12.417711293232216, 13.49386686534423, 14.711439982549862, 14.711439982549862, 14.711439982549862, 15.453866865344224, 16.106293748138583, 16.72872063093294, 17.341147513727307, 17.933574396521664, 17.933574396521664, 18.51600127931603, 19.098428162110395, 19.670855044904755, 20.23328192769911, 20.795708810493466, 21.943877220748746, 21.943877220748746, 21.943877220748746, 21.943877220748746, 22.605708810493454, 23.197540400238168, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 22.953230073955353, 23.34975772924419, 22.89323007395535, 23.279757729244196, 23.656285384533035, 24.02281303982187, 24.379340695110713, 24.735868350399556, 24.735868350399556, 24.329340695110716, 24.675868350399554, 24.269340695110714, 24.605868350399547, 23.657269685467384]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -13, -13, -12, -11, -10, -9, -8, -8, -7, -6, -5, -4, -3, -2, -2, -2, -2, -3, -4, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -4, -5, -4, -3, -2, -1, 0, 0, -1, 0, -1, 0, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2761555721120175, 2.4523111442240406, 3.5984667163360626, 4.7346222884480795, 5.8507778605601, 6.956933432672116, 8.063089004784132, 9.159244576896157, 10.245400149008177, 11.331555721120196, 12.417711293232216, 13.49386686534423, 14.711439982549862, 14.711439982549862, 14.711439982549862, 15.453866865344224, 16.106293748138583, 16.72872063093294, 17.341147513727307, 17.933574396521664, 18.52600127931602, 19.108428162110386, 19.69085504490475, 20.26328192769911, 20.825708810493467, 21.388135693287822, 22.536304103543102, 22.536304103543102, 22.536304103543102, 22.536304103543102, 23.19813569328781, 22.546304103543093, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.30199377726028, 22.698521432549114, 23.08504908783796, 23.471576743126803, 23.848104398415643, 24.214632053704477, 24.57115970899332, 24.927687364282164, 25.274215019571002, 25.62074267485984, 25.96727033014868, 26.303797985437512, 26.640325640726346, 25.691726975794182]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -13, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1, -1, -1, -1, -2, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2761555721120175, 2.4523111442240406, 3.5984667163360626, 4.7346222884480795, 5.8507778605601, 6.956933432672116, 8.063089004784132, 9.159244576896157, 10.245400149008177, 11.331555721120196, 12.417711293232216, 13.49386686534423, 14.711439982549862, 14.711439982549862, 14.711439982549862, 15.453866865344224, 16.106293748138583, 16.72872063093294, 17.341147513727307, 16.678720630932943, 17.2711475137273, 17.853574396521665, 18.43600127931603, 19.00842816211039, 19.570855044904746, 20.1332819276991, 21.281450337954382, 21.281450337954382, 21.281450337954382, 21.281450337954382, 21.94328192769909, 22.535113517443804, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 22.29080319116099, 21.614275535872153, 21.14774788058331, 20.691220225294472, 21.077747880583317, 21.454275535872156, 21.82080319116099, 22.177330846449834, 22.533858501738678, 22.127330846449837, 21.720803191160996, 22.067330846449835, 22.403858501738668, 22.7403861570275, 23.628984821959662]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -13, -13, -12, -11, -10, -9, -10, -9, -8, -7, -6, -5, -4, -3, -3, -3, -3, -4, -5, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -7, -8, -9, -8, -7, -6, -5, -4, -5, -6, -5, -4, -3, -2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2761555721120175, 2.4523111442240406, 3.5984667163360626, 4.7346222884480795, 5.8507778605601, 6.956933432672116, 8.063089004784132, 9.159244576896157, 10.245400149008177, 11.331555721120196, 12.417711293232216, 13.49386686534423, 14.711439982549862, 14.711439982549862, 13.889013099755502, 14.631439982549864, 15.283866865344223, 15.90629374813858, 16.518720630932947, 16.518720630932947, 17.111147513727303, 17.69357439652167, 18.276001279316034, 18.848428162110395, 19.41085504490475, 19.973281927699105, 21.121450337954386, 21.121450337954386, 21.121450337954386, 20.399618748209676, 21.061450337954383, 20.409618748209667, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.165308421926852, 20.561836077215688, 20.10530842192685, 20.491836077215694, 20.055308421926853, 20.421836077215687, 20.77836373250453, 21.134891387793374, 21.134891387793374, 21.481419043082212, 21.82794669837105, 22.164474353659884, 22.501002008948717, 22.501002008948717]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -13, -14, -13, -12, -11, -10, -10, -9, -8, -7, -6, -5, -4, -3, -3, -3, -2, -3, -2, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -2, -3, -2, -3, -2, -1, 0, 0, 1, 2, 3, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3361555721120197, -0.060000000000002274, 1.1161555721120209, 2.262311144224043, 3.39846671633606, 4.514622288448081, 5.620777860560096, 6.726933432672112, 7.823089004784137, 8.909244576896157, 9.995400149008177, 11.081555721120196, 12.157711293232211, 13.375284410437843, 13.375284410437843, 13.375284410437843, 14.117711293232205, 14.770138176026563, 15.39256505882092, 16.004991941615287, 16.597418824409644, 17.189845707204, 17.772272589998366, 18.35469947279273, 18.92712635558709, 18.92712635558709, 18.304699472792734, 19.452867883048015, 19.452867883048015, 19.452867883048015, 19.452867883048015, 20.114699472792722, 20.706531062537437, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.462220736254622, 20.858748391543458, 21.245276046832302, 21.631803702121147, 22.008331357409986, 22.37485901269882, 22.731386667987664, 23.087914323276507, 23.434441978565346, 23.027914323276505, 23.374441978565343, 23.710969633854177, 23.710969633854177, 24.599568298786338]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -12, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -3, -4, -3, -3, -3, -3, -4, -5, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -5, -4, -3, -2, -1, 0, 1, 2, 1, 2, 3, 3, 4]"
