Simulation,TrueValue,ExpectedValue,Bids,Asks,agent0_MM_pnl,agent0_MM_pos,agent1_MeanReversionStrategy_pnl,agent1_MeanReversionStrategy_pos,agent2_MeanReversionStrategy_pnl,agent2_MeanReversionStrategy_pos,agent3_MeanReversionStrategy_pnl,agent3_MeanReversionStrategy_pos,agent4_MeanReversionStrategy_pnl,agent4_MeanReversionStrategy_pos,agent5_MeanReversionStrategy_pnl,agent5_MeanReversionStrategy_pos,agent6_MeanReversionStrategy_pnl,agent6_MeanReversionStrategy_pos
0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.28893769803383, 100.28893769803383, 100.28893769803383, 100.28893769803383, 100.28893769803383, 100.28893769803383, 100.28893769803383, 100.13638466996639, 100.13638466996639, 100.13638466996639, 100.13638466996639, 100.13638466996639, 100.13638466996639, 100.13638466996639, 100.13638466996639, 100.13638466996639, 100.13638466996639, 100.13638466996639, 100.13638466996639, 100.13638466996639, 100.13638466996639, 100.13638466996639, 100.13638466996639, 100.13638466996639, 100.13638466996639, 100.13638466996639, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 99.82153279524016, 100.61918272979854, 100.61918272979854, 100.61918272979854, 100.61918272979854, 100.61918272979854, 100.61918272979854, 100.61918272979854, 100.61918272979854, 101.15028908094081, 101.15028908094081, 101.44606840179563, 101.44606840179563, 101.44606840179563, 101.44606840179563, 101.44606840179563, 101.44606840179563, 101.44606840179563, 101.44606840179563, 101.44606840179563, 101.44606840179563, 101.44606840179563, 101.44606840179563, 101.23914496398743, 101.23914496398743]","[99.9949352678865, 99.9949352678865, 99.9949352678865, 99.9949352678865, 99.9949352678865, 99.98493256977132, 99.98493256977132, 99.98493256977132, 99.98493256977132, 99.98493256977132, 99.98493256977132, 99.98493256977132, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.97493257751775, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.9649325837813, 99.95493259004606, 99.95493259004606, 99.95493259004606, 99.95493259004606, 99.95493259004606, 99.95493259004606, 99.95493259004606, 99.95493259004606, 99.94493259631058, 99.94493259631058, 99.93493260257506, 99.93493260257506, 99.93493260257506, 99.93493260257506, 99.93493260257506, 99.93493260257506, 99.93493260257506, 99.93493260257506, 99.93493260257506, 99.93493260257506, 99.93493260257506, 99.93493260257506, 99.92493260883968, 99.92493260883968]","[99.96, 99.96, 99.96, 99.96, 99.96, 99.95, 99.95, 99.95, 99.95, 99.95, 99.95, 99.95, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.94, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.93, 99.92, 99.92, 99.92, 99.92, 99.92, 99.92, 99.92, 99.92, 99.91, 99.91, 99.9, 99.9, 99.9, 99.9, 99.9, 99.9, 99.9, 99.9, 99.9, 99.9, 99.9, 99.9, 99.89, 99.89]","[100.03, 100.03, 100.03, 100.03, 100.03, 100.02, 100.02, 100.02, 100.02, 100.02, 100.02, 100.02, 100.01, 100.01, 100.01, 100.01, 100.01, 100.01, 100.01, 100.01, 100.01, 100.01, 100.01, 100.01, 100.01, 100.01, 100.01, 100.01, 100.01, 100.01, 100.01, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 99.98, 99.98, 99.97, 99.97, 99.97, 99.97, 99.97, 99.97, 99.97, 99.97, 99.97, 99.97, 99.97, 99.97, 99.96, 99.96]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
