Simulation,TrueValue,ExpectedValue,Bids,Asks,agent0_MM_pnl,agent0_MM_pos,agent1_InformedStrategy_pnl,agent1_InformedStrategy_pos,agent2_UninformedStrategy_pnl,agent2_UninformedStrategy_pos,agent3_UninformedStrategy_pnl,agent3_UninformedStrategy_pos,agent4_UninformedStrategy_pnl,agent4_UninformedStrategy_pos,agent5_UninformedStrategy_pnl,agent5_UninformedStrategy_pos,agent6_UninformedStrategy_pnl,agent6_UninformedStrategy_pos
0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.63124505637606, 99.63124505637606, 99.63124505637606, 99.63124505637606, 99.63124505637606, 99.63124505637606, 99.63124505637606, 100.13173280741994, 100.13173280741994, 100.13173280741994, 100.13173280741994, 100.13173280741994, 100.13173280741994, 100.13173280741994, 100.13173280741994, 100.13173280741994, 100.13173280741994, 100.13173280741994, 100.13173280741994, 100.13173280741994, 100.13173280741994, 99.6806085981335, 99.6806085981335, 99.6806085981335, 99.63087773017128, 99.63087773017128, 99.63087773017128, 99.63087773017128, 99.63087773017128, 99.63087773017128, 99.63087773017128, 99.63087773017128, 99.63087773017128, 99.63087773017128, 99.63087773017128, 99.63087773017128, 99.63087773017128, 99.71830180174489, 99.71830180174489, 99.71830180174489, 99.71830180174489, 99.71830180174489, 99.71830180174489, 100.06890495768052, 100.06890495768052, 100.06890495768052, 100.06890495768052, 100.06890495768052, 100.06890495768052, 100.06890495768052, 100.41645756184312, 100.41645756184312, 100.41645756184312, 100.41645756184312, 100.41645756184312, 100.41645756184312, 100.41645756184312, 100.41645756184312, 100.41645756184312, 100.41645756184312, 100.41645756184312, 100.41645756184312, 100.41645756184312, 100.41645756184312, 100.41645756184312, 100.41645756184312, 100.41645756184312, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 100.91733286805402, 101.14056154849112, 101.14056154849112]","[99.99386479577328, 99.77498676258571, 99.76999927051436, 99.77000169699441, 99.76999887693518, 99.77000453150895, 99.77000662168308, 99.64377722213324, 99.65500436404128, 99.66000140690623, 99.66000366300305, 99.66000544606699, 99.66000956506025, 99.66000756123788, 99.55377814016047, 99.57500153686402, 99.58000172387248, 99.58000160504783, 99.58000444859125, 99.58000678212423, 99.58000615560488, 99.58000780633014, 99.58001114210492, 99.58001206079669, 99.58001113122278, 99.58000875192535, 99.58000962296715, 99.58000900628525, 99.45377916019095, 99.47500192449374, 99.48000309607107, 99.35378018022112, 99.40001024297075, 99.40000243309485, 99.400008729836, 99.40000849962877, 99.40001045336605, 99.40000948991609, 99.40000862251705, 99.40000586811338, 99.4000053868384, 99.40000666834537, 99.40000618676757, 99.40000723059636, 99.2737809962454, 99.29500212022526, 99.29999947866325, 99.29999778535819, 99.29999772692526, 99.30000062673331, 99.168773337522, 99.12999542092477, 99.12999872839272, 99.12999884253568, 99.13000187086865, 99.13000441190053, 99.13000885115734, 99.00378375032716, 99.0250021202063, 99.0299995983444, 99.03000688174487, 99.03001253343344, 99.0300088863793, 99.03001530645524, 99.03001392301081, 99.03001667974476, 99.03001713325288, 99.03001582425269, 99.03001312508849, 99.03001369145898, 99.0300128171058, 99.03001332539603, 99.03001617578603, 99.03001416786603, 98.90378477035767, 98.95001139426013, 98.95000030715117, 98.95000249676112, 98.95000821904091, 98.95000754188699, 98.95000926147479, 98.95000621677656, 98.95000768013412, 98.95000704915748, 98.95000989015541, 98.95001074063443, 98.950011468506, 98.95001073750868, 98.9500100911304, 98.95000830630194, 98.9500090016122, 98.95000853885037, 98.95000708740763, 98.95000478303234, 98.95000456895042, 98.95000347037413, 98.95000419305076, 98.95000568815193, 98.82378558638196, 98.84500191371079]","[99.9, 99.74, 99.74, 99.74, 99.74, 99.74, 99.74, 99.55, 99.62, 99.63, 99.63, 99.63, 99.63, 99.63, 99.46, 99.54, 99.55, 99.55, 99.55, 99.55, 99.55, 99.55, 99.55, 99.55, 99.55, 99.55, 99.55, 99.55, 99.36, 99.44, 99.45, 99.26, 99.37, 99.37, 99.37, 99.37, 99.37, 99.37, 99.37, 99.37, 99.37, 99.37, 99.37, 99.37, 99.18, 99.26, 99.27, 99.27, 99.27, 99.27, 99.07, 99.1, 99.1, 99.1, 99.1, 99.1, 99.1, 98.91, 98.99, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 98.81, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.92, 98.73, 98.81]","[100.09, 99.81, 99.8, 99.8, 99.8, 99.8, 99.8, 99.74, 99.69, 99.69, 99.69, 99.69, 99.69, 99.69, 99.65, 99.61, 99.61, 99.61, 99.61, 99.61, 99.61, 99.61, 99.61, 99.61, 99.61, 99.61, 99.61, 99.61, 99.55, 99.51, 99.51, 99.45, 99.43, 99.43, 99.43, 99.43, 99.43, 99.43, 99.43, 99.43, 99.43, 99.43, 99.43, 99.43, 99.37, 99.33, 99.33, 99.33, 99.33, 99.33, 99.27, 99.16, 99.16, 99.16, 99.16, 99.16, 99.16, 99.1, 99.06, 99.06, 99.06, 99.06, 99.06, 99.06, 99.06, 99.06, 99.06, 99.06, 99.06, 99.06, 99.06, 99.06, 99.06, 99.06, 99.0, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.98, 98.92, 98.88]","[0, 0.4899999999999807, 1.1500000000000057, 1.3300000000000125, 1.9700000000000273, 1.2300000000000182, 0.950000000000017, 1.1300000000000239, 1.618754943623955, 1.9125296617436476, 2.0912846053675906, 2.2700395489915337, 2.5063043798633515, 2.62754943623942, 4.192747858499246, 3.6092822436594076, 1.592351013979652, 1.7723510139796588, 0.8488853991397889, -0.074580215700081, 0.10541978429992582, -0.8180458305399441, -2.8449770602196907, -3.7684426750595605, -3.5884426750595537, -2.30497706021967, -3.22844267505954, -3.0484426750595333, -2.8684426750595264, -2.7496598713265428, -3.7733114601275304, -3.8950669204700716, -4.428577841155175, -4.7103333014977125, -5.453844222182795, -5.273844222182788, -5.555599682525326, -5.375599682525319, -5.195599682525312, -4.553844222182761, -4.373844222182754, -4.655599682525292, -4.475599682525285, -4.757355142867823, -4.577355142867816, -4.893958746357583, -5.530562349847372, -5.350562349847365, -5.1705623498473585, -5.827165953337129, -7.18497586869816, -2.9893560379760657, -2.809356037976059, -2.629356037976052, -4.3271659533370865, -6.024975868698121, -9.600595699420197, -9.42059569942019, -11.67351082310644, -14.246425946792655, -22.385171317851345, -27.751001565223802, -24.798086441537563, -32.93683181259625, -32.756831812596246, -38.122662059968704, -40.71557718365493, -40.53557718365492, -37.58266205996868, -40.17557718365491, -39.9955771836549, -42.58849230734113, -50.72723767839982, -47.77432255471358, -51.368988290821605, -58.84831976303768, -58.66831976303767, -62.422985499145696, -70.11231697136175, -69.93231697136174, -73.68698270746977, -69.57231697136173, -73.32698270746975, -73.14698270746975, -80.8363141796858, -84.59097991579382, -88.34564565190185, -88.16564565190184, -87.98564565190183, -83.8709799157938, -87.62564565190182, -87.44564565190181, -83.33097991579378, -75.28164844357771, -75.1016484435777, -70.98698270746966, -74.74164844357769, -82.43097991579374, -86.63210301277597, -90.69322610975821]","[0, 3, 5, 5, 7, 3, 1, 1, 0, -5, -6, -7, -10, -9, -6, -8, -12, -12, -14, -16, -16, -18, -22, -24, -24, -22, -24, -24, -24, -26, -32, -34, -38, -40, -44, -44, -46, -46, -46, -44, -44, -46, -46, -48, -48, -50, -52, -52, -52, -54, -56, -52, -52, -52, -54, -56, -60, -60, -62, -64, -70, -74, -72, -78, -78, -82, -84, -84, -82, -84, -84, -86, -92, -90, -92, -96, -96, -98, -102, -102, -104, -102, -104, -104, -108, -110, -112, -112, -112, -110, -112, -112, -110, -106, -106, -104, -106, -110, -112, -114]","[0, 0, 0.18999999999999773, 0.39000000000000057, 0.5900000000000034, 0.7900000000000063, 0.9900000000000091, 0.8212450563760711, 0.8212450563760711, 0.8212450563760711, 0.8212450563760711, 0.8212450563760711, 0.8212450563760711, 0.8212450563760711, 0.8212450563760711, 1.3029778637960021, 1.8247106712159393, 2.3464434786358765, 2.8681762860558138, 3.389909093475751, 3.911641900895688, 4.433374708315625, 4.955107515735563, 5.4768403231555, 5.998573130575437, 6.520305937995374, 7.0420387454153115, 7.563771552835249, 7.634380150968752, 7.764988749102258, 7.935597347235756, 8.056475077407029, 8.237352807578304, 8.438230537749575, 8.639108267920847, 8.839985998092118, 9.040863728263389, 9.24174145843466, 9.442619188605931, 9.643496918777203, 9.844374648948474, 10.045252379119745, 10.246130109291016, 10.447007839462287, 10.735309641207166, 11.083611442952048, 11.471913244696935, 11.860215046441823, 12.24851684818671, 12.636818649931598, 13.375723607612116, 14.174628565292636, 15.083533522973156, 15.992438480653675, 16.901343438334195, 17.810248396014714, 18.719153353695233, 19.975610915538354, 21.292068477381477, 22.648526039224592, 24.004983601067707, 25.361441162910822, 26.717898724753937, 28.07435628659705, 29.430813848440167, 30.78727141028328, 32.1437289721264, 33.50018653396951, 34.85664409581263, 36.21310165765574, 37.569559219498856, 38.92601678134197, 40.282474343185086, 41.6389319050282, 43.49626477308222, 45.413597641136235, 47.35093050919025, 49.28826337724426, 51.22559624529828, 53.16292911335229, 55.100261981406305, 57.03759484946032, 58.97492771751433, 60.91226058556835, 62.84959345362236, 64.78692632167638, 66.72425918973039, 68.6615920577844, 70.59892492583842, 72.53625779389243, 74.47359066194645, 76.41092353000046, 78.34825639805447, 80.28558926610849, 82.2229221341625, 84.16025500221652, 86.09758787027053, 88.03492073832454, 90.19548228681566, 92.41604383530678]","[0, 0, 1, 2, 3, 4, 5, 6, 6, 6, 6, 6, 6, 6, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91]","[0, -0.09999999999999432, -0.35999999999999943, -0.1599999999999966, -0.4200000000000017, -0.21999999999999886, -0.01999999999999602, -0.18875494362393397, -0.269999999999996, -0.32875494362393454, -0.3299999999999983, -0.3887549436239368, -0.4475098872478753, -0.5062648308718138, -1.007997638291755, -0.5262648308718241, -0.004532023451886857, -0.5862648308718263, -1.1679976382917658, -1.7497304457117053, -2.331463253131645, -1.8097304457117076, -1.2879976382917704, -0.7662648308718332, -1.3479976382917727, -0.8262648308718354, -0.3045320234518982, 0.217200783968039, 0.2878093821015426, 0.4184179802350485, 0.5890265783685464, 0.40814884819727126, 0.03727111802599836, -0.2236066121452751, -0.4844843423165486, -0.2836066121452774, -0.08272888197400619, 0.11814884819726501, 0.3190265783685362, 0.05814884819726274, -0.20272888197401073, -0.0018511518027395368, -0.262728881974013, -0.06185115180274181, 0.22645064994213726, 0.5747524516870186, 0.11645064994213783, -0.33185115180275204, 0.056450649942135556, 0.44475245168702315, 1.183657409367541, 0.18475245168701804, -0.7841525059935037, 0.12475245168701576, -0.844152505993506, 0.06475245168701349, 0.973657409367533, -0.3428001524755899, -1.8492577143187106, -3.275715276161833, -1.919257714318718, -3.335715276161835, -1.9792577143187202, -0.6228001524756053, -2.0392577143187225, -0.6828001524756075, 0.6736574093675074, -0.7428001524756098, -2.159257714318727, -3.5757152761618443, -4.9921728380049615, -6.408630399848079, -5.052172838004964, -6.468630399848081, -8.385963267902099, -6.468630399848081, -4.531297531794067, -6.528630399848083, -8.5259632679021, -10.523296135956116, -12.520629004010132, -14.517961872064149, -12.580629004010135, -10.64329613595612, -8.705963267902106, -6.768630399848092, -4.831297531794078, -6.828630399848095, -8.825963267902111, -10.823296135956127, -12.820629004010144, -14.81796187206416, -16.815294740118176, -18.812627608172193, -20.80996047622621, -22.807293344280225, -24.80462621233424, -22.867293344280228, -20.70673179578911, -18.48617024729799]","[0, -1, -2, -1, -2, -1, 0, 1, 0, 1, 0, 1, 2, 3, 2, 3, 4, 3, 2, 1, 0, 1, 2, 3, 2, 3, 4, 5, 6, 7, 8, 7, 6, 5, 4, 5, 6, 7, 8, 7, 6, 7, 6, 7, 8, 9, 8, 7, 8, 9, 10, 9, 8, 9, 8, 9, 10, 9, 8, 7, 8, 7, 8, 9, 8, 9, 10, 9, 8, 7, 6, 5, 6, 5, 4, 5, 6, 5, 4, 3, 2, 1, 2, 3, 4, 5, 6, 5, 4, 3, 2, 1, 0, -1, -2, -3, -4, -3, -2, -1]","[0, -0.09999999999999432, -0.35999999999999943, -0.6200000000000045, -0.8800000000000097, -1.1400000000000148, -0.9400000000000119, -0.8312450563760763, -0.9400000000000119, -0.9987549436239505, -1.057509887247889, -1.1162648308718275, -1.175019774495766, -1.2337747181197045, -1.7355075255396457, -2.4072403329595886, -1.8855075255396514, -2.467240332959591, -1.9455075255396537, -2.527240332959593, -3.1089731403795327, -3.690705947799472, -3.168973140379535, -2.6472403329595977, -2.1255075255396605, -2.7072403329596, -3.2889731403795395, -2.7672403329596023, -2.6966317348260986, -3.0172403329596023, -2.8466317348261043, -3.0275094649973795, -2.8466317348261043, -2.645754004654833, -2.444876274483562, -2.7057540046548354, -2.504876274483564, -2.7657540046548377, -3.026631734826111, -2.82575400465484, -3.0866317348261134, -2.885754004654842, -3.1466317348261157, -2.9457540046548445, -3.294055806399726, -3.832357608144605, -3.4440558063997173, -3.0557540046548297, -3.5040558063997196, -3.115754004654832, -3.914658962335352, -4.913563920015875, -4.0046589623353555, -4.973563920015877, -4.064658962335358, -3.1557540046548382, -2.2468490469743188, -0.9903914851311981, 0.3260660767119248, 1.6825236385550397, 3.0389812003981547, 4.39543876224127, 2.9789812003981524, 4.335438762241267, 2.91898120039815, 4.275438762241265, 2.858981200398148, 4.215438762241263, 2.7989812003981456, 1.3825236385550284, -0.03393392328808886, 1.322523638555026, 2.678981200398141, 1.2625236385550238, 3.1198565066090396, 5.037189374663058, 3.0398565066090413, 4.977189374663055, 6.914522242717069, 4.917189374663053, 6.854522242717067, 4.857189374663051, 6.794522242717065, 8.731855110771079, 10.669187978825093, 12.606520846879107, 14.543853714933121, 12.546520846879105, 10.549187978825088, 8.551855110771072, 10.489187978825086, 12.4265208468791, 14.363853714933114, 12.366520846879098, 10.369187978825082, 12.306520846879096, 14.24385371493311, 16.181186582987124, 18.34174813147824, 20.56230967996936]","[0, -1, -2, -3, -4, -5, -4, -5, -4, -3, -2, -1, 0, 1, 0, -1, 0, -1, 0, -1, -2, -3, -2, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0, 1, 2, 1, 2, 1, 0, 1, 0, 1, 0, 1, 0, -1, 0, 1, 0, 1, 0, -1, 0, -1, 0, 1, 2, 3, 4, 5, 6, 7, 6, 7, 6, 7, 6, 7, 6, 5, 4, 5, 6, 5, 6, 7, 6, 7, 8, 7, 8, 7, 8, 9, 10, 11, 12, 11, 10, 9, 10, 11, 12, 11, 10, 11, 12, 13, 14, 15]","[0, -0.09999999999999432, -0.35999999999999943, -0.6200000000000045, -0.8800000000000097, -0.6800000000000068, -0.9400000000000119, -0.8312450563760763, -0.9400000000000119, -0.9987549436239505, -1.0000000000000142, -1.0587549436239527, -1.0600000000000165, -1.0612450563760802, -1.5629778637960214, -1.0812450563760905, -0.5595122489561533, -0.03777944153621604, 0.4839533658837212, 1.0056861733036584, 1.5274189807235956, 2.049151788143533, 1.4674189807235933, 0.8856861733036538, 0.30395336588371435, -0.27777944153622514, 0.24395336588371208, -0.3377794415362274, -0.4683880396697333, -0.3377794415362274, -0.16717084340272947, -0.04629311323145657, 0.1345846169398186, -0.12629311323145487, 0.07458461693981633, -0.18629311323145714, -0.4471708434027306, -0.7080485735740041, -0.5071708434027329, -0.7680485735740064, -1.0289263037452798, -0.8280485735740086, -1.088926303745282, -1.3498040339165556, -1.698105835661437, -1.3498040339165556, -0.961502232171668, -1.4098040339165578, -1.0215022321716702, -1.4698040339165601, -2.26870899159708, -3.267613949277603, -4.236518906958125, -5.205423864638647, -4.296518906958127, -3.3876139492776076, -2.478708991597088, -3.795166553440211, -2.478708991597088, -1.1222514297539732, 0.23420613208914176, 1.5906636939322567, 0.1742061320891395, 1.5306636939322544, 2.8871212557753694, 4.243578817618484, 2.827121255775367, 1.4106636939322499, -0.005793867910867334, 1.3506636939322476, -0.06579386791086961, 1.2906636939322453, 2.6471212557753603, 4.003578817618475, 5.860911685672491, 7.778244553726509, 9.715577421780523, 11.652910289834537, 13.590243157888551, 15.527576025942565, 17.46490889399658, 15.467576025942563, 17.404908893996577, 15.40757602594256, 17.344908893996575, 19.28224176205059, 17.284908893996572, 19.222241762050587, 17.22490889399657, 15.227576025942554, 17.164908893996568, 15.167576025942552, 13.170243157888535, 11.172910289834519, 9.175577421780503, 7.178244553726486, 5.18091168567247, 7.118244553726484, 4.897683005235365, 2.487121456744248]","[0, -1, -2, -3, -4, -3, -4, -5, -4, -3, -4, -3, -4, -5, -6, -5, -4, -3, -2, -1, 0, 1, 0, -1, -2, -3, -2, -3, -4, -3, -2, -1, 0, -1, 0, -1, -2, -3, -2, -3, -4, -3, -4, -5, -6, -5, -4, -5, -4, -5, -6, -7, -8, -9, -8, -7, -6, -7, -6, -5, -4, -3, -4, -3, -2, -1, -2, -3, -4, -3, -4, -3, -2, -1, 0, 1, 2, 3, 4, 5, 6, 5, 6, 5, 6, 7, 6, 7, 6, 5, 6, 5, 4, 3, 2, 1, 0, 1, 0, -1]","[0, -0.09000000000000341, -0.3500000000000085, -0.15000000000000568, -0.4100000000000108, -0.21000000000000796, -0.4700000000000131, -0.638754943623951, -0.7475098872478867, -0.8062648308718252, -0.8650197744957637, -0.8662648308718275, -0.925019774495766, -0.9262648308718298, -0.48453202345189084, -0.0027992160319598725, 0.5189335913879773, 1.0406663988079146, 1.5623992062278518, 2.084132013647789, 1.5023992062278495, 0.92066639880791, 1.4423992062278472, 0.8606663988079077, 0.27893359138796825, -0.30279921603197124, 0.21893359138796598, -0.3627992160319735, -0.4934078141654794, -0.3627992160319735, -0.19219061789847558, -0.07131288772720268, 0.1095648424440725, 0.3104425726153437, 0.5113203027866149, 0.7121980329578861, 0.4513203027866126, 0.19044257261533915, -0.07043515755593432, -0.3313128877272078, -0.1304351575559366, -0.39131288772721007, -0.19043515755593887, 0.010442572615332324, -0.337859229129549, 0.010442572615332324, 0.3987443743602199, -0.04955742738466995, -0.4978592291295598, -0.10955742738467222, 0.6293475302958456, -0.36955742738467734, -1.338462385065199, -2.307367342745721, -3.2762723004262426, -4.245177258106764, -3.336272300426245, -2.0798147385831243, -0.7633571767400014, -2.1898147385831237, -0.8333571767400088, 0.5231003851031062, -0.893357176740011, 0.4631003851031039, 1.8195579469462189, 3.176015508789334, 4.532473070632449, 5.888930632475564, 7.245388194318679, 8.601845756161794, 9.958303318004909, 8.541845756161791, 9.898303318004906, 8.481845756161789, 6.564512888107771, 4.457180020053755, 2.459847151999739, 0.4625142839457226, 2.3998471519997366, 4.337180020053751, 6.274512888107765, 4.277180020053748, 2.279847151999732, 0.28251428394571576, 2.21984715199973, 0.2225142839457135, -1.7748185841083028, 0.1625142839457112, 2.0998471519997253, 0.10251428394570894, 2.039847151999723, 0.042514283945706666, -1.9548185841083097, -3.952151452162326, -2.014818584108312, -4.012151452162328, -2.074818584108314, -0.13748571605430016, 2.0230758324368168, 4.243637380927936]","[0, 1, 0, 1, 0, 1, 0, 1, 2, 3, 4, 3, 4, 3, 4, 5, 6, 7, 8, 9, 8, 7, 8, 7, 6, 5, 6, 5, 4, 5, 6, 7, 8, 9, 10, 11, 10, 9, 8, 7, 8, 7, 8, 9, 8, 9, 10, 9, 8, 9, 10, 9, 8, 7, 6, 5, 6, 7, 8, 7, 8, 9, 8, 9, 10, 11, 12, 13, 14, 15, 16, 15, 16, 15, 14, 13, 12, 11, 12, 13, 14, 13, 12, 11, 12, 11, 10, 11, 12, 11, 12, 11, 10, 9, 10, 9, 10, 11, 12, 13]","[0, -0.09999999999999432, 0.09000000000000341, -0.1700000000000017, 0.030000000000001137, 0.23000000000000398, 0.4300000000000068, 0.5387549436239425, 0.45750988724788044, 0.3987549436239419, 0.3400000000000034, 0.33875494362393965, 0.28000000000000114, 0.2787549436239374, -0.22297786379600382, -0.8947106712159467, -1.4864434786358771, -2.0681762860558166, -2.649909093475756, -2.128176286055819, -1.6064434786358817, -1.0847106712159444, -0.5629778637960072, -0.04124505637607001, 0.4804877510438672, -0.10124505637607228, -0.6829778637960118, -1.2647106712159513, -1.3953192693494572, -1.7159278674829608, -1.5453192693494628, -1.42444153917819, -1.2435638090069148, -1.0426860788356436, -0.8418083486643724, -1.1026860788356458, -0.9018083486643746, -0.7009306184931035, -0.9618083486643769, -1.2226860788356504, -1.0218083486643792, -1.2826860788356527, -1.0818083486643815, -1.342686078835655, -1.0543842770907759, -1.592686078835655, -2.0509878805805357, -1.6626860788356481, -2.110987880580538, -2.559289682325428, -1.82038472464491, -2.819289682325433, -1.9103847246449135, -1.001479766964394, -0.09257480928387452, -1.0614797669643963, -2.030384724644918, -3.346842286488041, -4.853299848331162, -3.4968422864880466, -2.1403847246449317, -0.7839271628018167, -2.200384724644934, -0.843927162801819, -2.2603847246449362, -3.6768422864880534, -2.3203847246449385, -3.7368422864880557, -5.153299848331173, -3.796842286488058, -2.440384724644943, -1.083927162801828, 0.27253039904128684, -1.1439271628018304, 0.7134057052521854, 2.6307385733062034, 0.6334057052521871, 2.570738573306201, 4.508071441360215, 2.510738573306199, 0.5134057052521825, 2.4507385733061966, 0.45340570525218027, -1.543927162801836, -3.5412600308558524, -5.538592898909869, -3.6012600308558547, -5.598592898909871, -3.661260030855857, -1.7239271628018429, -3.721260030855859, -1.7839271628018452, -3.7812600308558615, -5.778592898909878, -3.8412600308558638, -5.83859289890988, -3.901260030855866, -5.898592898909882, -8.119154447401002, -10.529715995892118]","[0, -1, 0, -1, 0, 1, 2, 1, 0, 1, 2, 1, 2, 1, 0, -1, -2, -3, -4, -3, -2, -1, 0, 1, 2, 1, 0, -1, -2, -3, -2, -1, 0, 1, 2, 1, 2, 3, 2, 1, 2, 1, 2, 1, 2, 1, 0, 1, 0, -1, 0, -1, 0, 1, 2, 1, 0, -1, -2, -1, 0, 1, 0, 1, 0, -1, 0, -1, -2, -1, 0, 1, 2, 1, 2, 3, 2, 3, 4, 3, 2, 3, 2, 1, 0, -1, 0, -1, 0, 1, 0, 1, 0, -1, 0, -1, 0, -1, -2, -3]"
