Simulation,TrueValue,ExpectedValue,Bids,Asks,agent0_MM_pnl,agent0_MM_pos,agent1_InformedStrategy_pnl,agent1_InformedStrategy_pos,agent2_InformedStrategy_pnl,agent2_InformedStrategy_pos,agent3_InformedStrategy_pnl,agent3_InformedStrategy_pos,agent4_InformedStrategy_pnl,agent4_InformedStrategy_pos,agent5_InformedStrategy_pnl,agent5_InformedStrategy_pos,agent6_InformedStrategy_pnl,agent6_InformedStrategy_pos
0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.6349435433821, 99.6349435433821, 99.6349435433821, 99.6349435433821, 99.6349435433821, 99.6349435433821, 99.6349435433821, 99.6349435433821, 99.6349435433821, 99.6349435433821, 99.6349435433821, 99.6349435433821, 99.6349435433821, 99.6349435433821, 99.6349435433821, 99.6349435433821, 99.6349435433821, 99.6349435433821, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 100.34391469783355, 101.10757145081074, 101.10757145081074, 101.10757145081074, 101.10757145081074, 101.10757145081074, 101.10757145081074, 101.10757145081074, 101.10757145081074, 101.10757145081074, 101.10757145081074, 101.10757145081074, 101.10757145081074, 101.10757145081074, 101.10757145081074, 101.10757145081074, 101.10757145081074, 101.10757145081074, 101.10757145081074, 101.10757145081074, 100.73048916731013, 101.5870676898845, 101.5870676898845, 101.5870676898845, 101.5870676898845, 101.5870676898845, 101.5870676898845, 101.5870676898845, 101.5870676898845, 101.95428333679716, 101.95428333679716, 101.95428333679716, 102.28398536155119, 102.28398536155119, 102.28398536155119, 102.28398536155119, 102.28398536155119, 102.28398536155119, 102.28398536155119, 102.28398536155119, 102.28398536155119, 102.28398536155119, 102.28398536155119, 102.28398536155119, 102.28398536155119, 102.28398536155119, 102.28398536155119, 102.28398536155119, 102.28398536155119]","[99.99249929041342, 99.99249929041342, 99.99249929041342, 99.99249929041342, 99.99249929041342, 99.99249929041342, 99.99249929041342, 99.99249929041342, 99.99249929041342, 99.99249929041342, 99.98496755328141, 99.98496755328141, 99.98496755328141, 99.98496755328141, 99.98496755328141, 99.98496755328141, 99.98496755328141, 99.98496755328141, 99.98496755328141, 99.98496755328141, 99.98496755328141, 99.98496755328141, 99.98496755328141, 99.98496755328141, 99.98496755328141, 99.98496755328141, 99.98496755328141, 99.98496755328141, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97748753658342, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.97000248431516, 99.96250365114278, 99.95504682049491, 99.95504682049491, 99.95504682049491, 99.95504682049491, 99.95504682049491, 99.95504682049491, 99.95504682049491, 99.95504682049491, 99.94753394690622, 101.94997612144692, 101.9499779549991, 101.94237307493492, 101.94237307493492, 101.94237307493492, 101.94237307493492, 101.94237307493492, 101.94237307493492, 101.94237307493492, 101.94237307493492, 101.94237307493492, 101.94237307493492, 101.94237307493492, 101.94237307493492, 101.94237307493492, 101.94237307493492, 101.94237307493492, 101.94237307493492, 101.94237307493492]","[98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 98.01, 97.95, 97.95, 97.95, 97.95, 97.95, 97.95, 97.95, 97.95, 97.95, 97.95, 97.95, 97.95, 97.95, 97.95, 97.95, 97.95, 97.95, 97.95, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 98.0, 97.98, 97.99, 97.99, 97.99, 97.99, 97.99, 97.99, 97.99, 97.99, 97.98, 101.92, 101.92, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96, 99.96]","[102.01, 102.01, 102.01, 102.01, 102.01, 102.01, 102.01, 102.01, 102.01, 102.01, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 102.03, 101.99, 101.99, 101.99, 101.99, 101.99, 101.99, 101.99, 101.99, 101.99, 101.99, 101.99, 101.99, 101.99, 101.99, 101.99, 101.99, 101.99, 101.99, 101.99, 101.98, 102.11, 102.11, 102.11, 102.11, 102.11, 102.11, 102.11, 102.11, 101.93, 101.98, 101.98, 104.01, 104.01, 104.01, 104.01, 104.01, 104.01, 104.01, 104.01, 104.01, 104.01, 104.01, 104.01, 104.01, 104.01, 104.01, 104.01, 104.01]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532, -0.14570002078292532]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422, 0.02428333679715422]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
